frequency,V0_amp,V1_amp,V2_amp,V3_amp,V4_amp,V5_amp,V6_amp,V7_amp,V8_amp,V9_amp,V10_amp,V11_amp,V12_amp,V13_amp,V14_amp,V15_amp,V16_amp,V17_amp,V18_amp,V19_amp,V20_amp,V21_amp,V22_amp,V23_amp,V24_amp,V25_amp,V26_amp,V27_amp,V28_amp,V29_amp,V30_amp,V31_amp,V32_amp,V33_amp,V34_amp,V35_amp,V36_amp,V37_amp,V38_amp,V39_amp,V40_amp
2.891892e+04,1.288206e+00,1.585340e+00,1.658895e+00,1.551932e+00,1.251368e+00,9.250256e-01,1.049176e+00,1.227652e+00,1.371574e+00,1.420349e+00,1.391446e+00,1.254370e+00,1.122076e+00,1.068397e+00,1.110637e+00,1.186319e+00,1.187323e+00,1.148003e+00,1.067275e+00,1.140435e+00,1.245934e+00,1.363066e+00,1.369260e+00,1.315723e+00,1.118044e+00,1.033417e+00,1.062466e+00,1.204314e+00,1.315248e+00,1.377013e+00,1.367548e+00,1.281028e+00,1.210141e+00,1.110716e+00,1.065265e+00,1.163272e+00,1.209015e+00,1.227478e+00,1.246601e+00,1.223245e+00,1.175878e+00
3.036387e+04,1.191235e+00,1.657632e+00,1.751828e+00,1.699230e+00,1.353104e+00,7.706158e-01,8.525167e-01,1.045405e+00,1.352632e+00,1.474746e+00,1.443070e+00,1.234656e+00,9.962653e-01,9.125335e-01,1.032816e+00,1.215733e+00,1.246334e+00,1.198679e+00,1.026424e+00,9.943561e-01,1.104553e+00,1.257830e+00,1.317288e+00,1.290735e+00,1.120177e+00,1.005109e+00,1.001825e+00,1.096524e+00,1.199349e+00,1.273283e+00,1.292793e+00,1.241815e+00,1.176380e+00,1.072126e+00,1.005329e+00,1.089598e+00,1.137046e+00,1.164059e+00,1.186657e+00,1.158412e+00,1.111434e+00
3.180881e+04,8.886187e-01,1.535209e+00,1.814687e+00,1.808278e+00,1.547388e+00,8.450801e-01,6.938902e-01,8.619024e-01,1.200154e+00,1.380825e+00,1.509407e+00,1.322218e+00,9.967386e-01,7.771783e-01,8.597709e-01,1.150341e+00,1.233220e+00,1.213829e+00,1.034201e+00,8.973595e-01,9.498767e-01,1.098571e+00,1.201301e+00,1.211483e+00,1.074307e+00,9.821973e-01,9.555822e-01,9.956270e-01,1.062471e+00,1.145639e+00,1.191344e+00,1.160640e+00,1.121880e+00,1.012576e+00,9.294032e-01,1.007005e+00,1.052300e+00,1.073448e+00,1.106006e+00,1.081410e+00,1.027822e+00
3.325376e+04,5.778863e-01,1.251511e+00,1.658431e+00,1.778168e+00,1.677520e+00,1.065585e+00,7.635638e-01,6.705039e-01,9.588165e-01,1.252021e+00,1.567292e+00,1.478573e+00,1.133665e+00,7.857802e-01,7.411570e-01,1.066449e+00,1.212618e+00,1.259438e+00,1.097171e+00,9.173932e-01,8.872115e-01,1.022423e+00,1.139540e+00,1.152824e+00,1.065741e+00,1.002381e+00,9.751961e-01,9.774121e-01,1.009147e+00,1.079676e+00,1.135736e+00,1.148926e+00,1.127016e+00,1.004085e+00,9.007983e-01,9.669189e-01,1.009840e+00,1.055068e+00,1.076509e+00,1.050041e+00,9.982850e-01
3.469870e+04,6.218034e-01,9.553828e-01,1.390051e+00,1.607367e+00,1.679147e+00,1.290170e+00,1.007547e+00,7.333020e-01,7.977153e-01,1.104132e+00,1.574393e+00,1.638448e+00,1.340415e+00,9.352349e-01,7.253018e-01,1.043340e+00,1.220326e+00,1.301134e+00,1.194320e+00,1.012310e+00,9.276671e-01,1.020232e+00,1.144878e+00,1.155698e+00,1.094112e+00,1.077469e+00,1.063075e+00,1.047355e+00,1.043301e+00,1.093451e+00,1.159525e+00,1.200962e+00,1.203674e+00,1.082813e+00,9.477336e-01,1.010952e+00,1.057197e+00,1.097178e+00,1.137917e+00,1.107641e+00,1.045214e+00
3.614365e+04,8.925532e-01,8.308258e-01,1.144001e+00,1.391737e+00,1.559624e+00,1.447670e+00,1.271822e+00,9.624932e-01,7.932395e-01,9.915192e-01,1.557294e+00,1.745686e+00,1.509797e+00,1.103379e+00,7.847353e-01,1.048349e+00,1.242945e+00,1.360257e+00,1.282665e+00,1.111568e+00,1.024627e+00,1.098398e+00,1.212103e+00,1.212013e+00,1.126194e+00,1.153335e+00,1.163147e+00,1.166530e+00,1.146259e+00,1.138568e+00,1.204031e+00,1.285742e+00,1.311285e+00,1.189012e+00,1.020737e+00,1.078533e+00,1.126910e+00,1.177381e+00,1.220770e+00,1.198060e+00,1.129167e+00
3.758860e+04,1.098572e+00,9.279316e-01,1.069322e+00,1.235403e+00,1.421000e+00,1.509829e+00,1.469319e+00,1.156516e+00,8.615401e-01,9.364686e-01,1.530961e+00,1.817316e+00,1.638268e+00,1.204165e+00,8.397299e-01,1.094402e+00,1.304015e+00,1.433818e+00,1.328859e+00,1.156140e+00,1.101869e+00,1.209880e+00,1.312806e+00,1.298898e+00,1.135628e+00,1.193984e+00,1.243200e+00,1.288139e+00,1.241857e+00,1.203897e+00,1.225061e+00,1.335206e+00,1.401043e+00,1.286157e+00,1.089219e+00,1.129602e+00,1.168381e+00,1.233674e+00,1.307272e+00,1.278115e+00,1.191131e+00
3.903354e+04,1.241276e+00,1.144804e+00,1.131750e+00,1.104167e+00,1.214977e+00,1.579876e+00,1.693270e+00,1.412419e+00,9.665980e-01,8.649879e-01,1.533043e+00,1.974421e+00,1.840730e+00,1.350074e+00,8.407544e-01,1.128745e+00,1.398788e+00,1.560083e+00,1.407781e+00,1.154522e+00,1.104225e+00,1.303609e+00,1.425609e+00,1.411559e+00,1.165493e+00,1.172011e+00,1.258681e+00,1.378020e+00,1.355730e+00,1.263901e+00,1.229685e+00,1.351213e+00,1.474859e+00,1.366665e+00,1.142166e+00,1.157847e+00,1.210952e+00,1.264410e+00,1.354000e+00,1.319433e+00,1.235588e+00
4.047849e+04,1.187554e+00,1.503265e+00,1.499970e+00,1.260867e+00,9.342005e-01,1.468031e+00,1.847623e+00,1.687501e+00,1.224582e+00,8.149800e-01,1.349692e+00,2.023397e+00,2.038019e+00,1.544844e+00,8.243882e-01,1.066420e+00,1.432523e+00,1.662938e+00,1.510870e+00,1.130652e+00,9.982538e-01,1.286468e+00,1.503260e+00,1.490856e+00,1.176926e+00,1.095054e+00,1.181354e+00,1.383749e+00,1.395483e+00,1.286704e+00,1.179226e+00,1.276758e+00,1.455600e+00,1.362711e+00,1.133002e+00,1.144871e+00,1.175790e+00,1.238138e+00,1.343832e+00,1.309447e+00,1.208097e+00
4.192343e+04,7.069061e-01,1.558871e+00,1.843920e+00,1.694819e+00,1.065299e+00,9.907250e-01,1.603173e+00,1.707155e+00,1.415447e+00,9.471127e-01,8.978373e-01,1.729203e+00,1.943305e+00,1.585990e+00,8.435863e-01,7.965242e-01,1.184075e+00,1.508511e+00,1.455617e+00,1.064650e+00,7.844828e-01,1.058510e+00,1.352022e+00,1.371328e+00,1.098428e+00,9.118713e-01,9.525999e-01,1.191139e+00,1.249011e+00,1.158075e+00,1.004486e+00,1.060525e+00,1.245047e+00,1.187511e+00,9.901122e-01,9.855610e-01,1.006777e+00,1.059083e+00,1.156847e+00,1.139006e+00,1.035398e+00
4.336838e+04,3.899290e-01,1.245300e+00,1.837222e+00,1.906458e+00,1.437220e+00,4.874560e-01,1.121715e+00,1.438188e+00,1.447478e+00,1.128981e+00,5.235856e-01,1.244958e+00,1.626176e+00,1.488381e+00,8.869993e-01,5.223131e-01,8.706658e-01,1.231245e+00,1.324894e+00,1.020673e+00,6.258664e-01,8.077427e-01,1.121591e+00,1.189403e+00,9.792413e-01,7.547584e-01,7.458530e-01,9.539071e-01,1.059073e+00,1.012216e+00,8.269242e-01,8.515652e-01,1.021334e+00,9.830469e-01,8.243338e-01,8.185181e-01,8.244348e-01,8.650420e-01,9.611363e-01,9.458308e-01,8.580858e-01
4.481333e+04,7.737630e-01,8.394754e-01,1.598958e+00,1.910309e+00,1.682958e+00,4.762451e-01,6.953698e-01,1.137829e+00,1.389135e+00,1.249862e+00,5.571385e-01,8.498652e-01,1.365074e+00,1.406647e+00,9.794908e-01,4.313294e-01,6.561793e-01,1.040702e+00,1.270946e+00,1.058838e+00,6.080928e-01,6.447263e-01,9.867767e-01,1.085917e+00,9.524772e-01,7.133841e-01,6.500682e-01,8.293206e-01,9.771239e-01,9.569271e-01,7.703038e-01,7.459493e-01,9.046985e-01,9.066643e-01,7.680288e-01,7.485940e-01,7.481554e-01,7.741206e-01,8.739841e-01,8.687506e-01,7.791419e-01
4.625827e+04,1.183764e+00,4.744235e-01,1.301460e+00,1.764352e+00,1.797901e+00,8.020704e-01,4.783173e-01,8.549339e-01,1.299538e+00,1.378057e+00,8.436372e-01,6.323917e-01,1.184710e+00,1.371503e+00,1.123138e+00,5.370382e-01,5.499610e-01,9.380749e-01,1.315999e+00,1.235700e+00,7.538151e-01,6.040762e-01,9.671194e-01,1.110043e+00,1.046612e+00,8.162436e-01,6.970754e-01,8.280337e-01,1.020767e+00,1.035374e+00,8.431072e-01,7.712066e-01,9.434096e-01,9.467487e-01,8.137022e-01,8.000400e-01,7.903324e-01,8.079183e-01,9.216935e-01,9.174510e-01,8.155162e-01
4.770322e+04,1.432382e+00,4.913916e-01,9.796484e-01,1.505786e+00,1.778123e+00,1.153748e+00,7.461150e-01,7.097997e-01,1.216965e+00,1.442065e+00,1.210489e+00,7.341340e-01,1.066101e+00,1.387833e+00,1.330709e+00,7.976423e-01,6.131885e-01,9.035118e-01,1.442399e+00,1.518072e+00,1.020429e+00,6.762203e-01,1.040266e+00,1.241561e+00,1.235103e+00,1.040619e+00,8.649874e-01,9.318395e-01,1.186135e+00,1.265047e+00,1.036790e+00,8.973906e-01,1.089279e+00,1.124183e+00,9.678615e-01,9.652548e-01,9.368814e-01,9.455620e-01,1.098188e+00,1.095269e+00,9.726787e-01
4.914816e+04,1.390042e+00,7.649596e-01,9.907115e-01,1.348170e+00,1.569998e+00,1.280539e+00,1.089415e+00,8.610524e-01,1.083631e+00,1.350170e+00,1.424429e+00,1.079844e+00,1.051672e+00,1.315992e+00,1.411786e+00,1.072367e+00,8.297954e-01,9.113952e-01,1.489864e+00,1.747403e+00,1.279861e+00,8.098956e-01,1.096850e+00,1.322715e+00,1.408570e+00,1.295180e+00,1.068909e+00,1.021046e+00,1.339801e+00,1.478769e+00,1.238898e+00,1.037041e+00,1.258480e+00,1.283894e+00,1.134858e+00,1.133315e+00,1.092294e+00,1.087045e+00,1.282565e+00,1.276717e+00,1.123931e+00
5.059311e+04,1.297874e+00,7.530970e-01,1.131620e+00,1.443948e+00,1.481359e+00,1.076724e+00,1.116245e+00,1.013050e+00,1.064378e+00,1.171344e+00,1.298571e+00,1.218122e+00,1.116619e+00,1.157136e+00,1.220840e+00,1.114039e+00,9.495019e-01,8.984462e-01,1.310726e+00,1.647431e+00,1.318665e+00,8.752071e-01,1.027448e+00,1.205731e+00,1.343305e+00,1.342406e+00,1.131345e+00,9.749776e-01,1.288434e+00,1.454430e+00,1.249613e+00,1.027868e+00,1.244115e+00,1.273964e+00,1.113873e+00,1.154816e+00,1.098103e+00,1.057738e+00,1.281255e+00,1.270433e+00,1.109503e+00
5.203806e+04,1.430334e+00,6.239311e-01,1.069576e+00,1.498866e+00,1.585359e+00,9.672358e-01,9.796093e-01,1.002701e+00,1.112623e+00,1.144087e+00,1.104470e+00,1.169083e+00,1.174153e+00,1.102874e+00,1.045149e+00,1.046971e+00,9.765310e-01,9.100910e-01,1.136487e+00,1.471620e+00,1.237919e+00,8.874131e-01,9.586656e-01,1.083692e+00,1.216274e+00,1.316496e+00,1.125404e+00,9.118707e-01,1.187613e+00,1.379105e+00,1.201784e+00,9.791138e-01,1.180077e+00,1.197008e+00,1.047776e+00,1.106510e+00,1.054616e+00,9.922735e-01,1.209944e+00,1.223393e+00,1.059967e+00
5.348300e+04,1.585946e+00,6.790404e-01,9.392670e-01,1.425417e+00,1.646806e+00,1.047437e+00,9.188045e-01,9.161878e-01,1.177580e+00,1.257853e+00,1.067624e+00,1.103202e+00,1.258180e+00,1.192722e+00,9.977934e-01,1.003777e+00,1.007374e+00,9.761385e-01,1.091070e+00,1.389619e+00,1.219992e+00,9.308217e-01,9.775405e-01,1.065142e+00,1.151193e+00,1.334498e+00,1.181184e+00,9.074177e-01,1.154258e+00,1.384121e+00,1.218040e+00,9.949392e-01,1.195792e+00,1.191228e+00,1.035712e+00,1.140779e+00,1.069354e+00,9.731147e-01,1.219304e+00,1.224281e+00,1.055941e+00
5.492795e+04,1.627470e+00,8.211836e-01,8.673090e-01,1.321861e+00,1.647778e+00,1.200145e+00,1.021029e+00,8.849473e-01,1.209736e+00,1.383345e+00,1.175457e+00,1.080653e+00,1.326760e+00,1.320731e+00,1.073746e+00,1.000227e+00,1.051956e+00,1.076541e+00,1.139816e+00,1.388957e+00,1.236250e+00,1.018692e+00,1.056661e+00,1.106434e+00,1.151337e+00,1.427581e+00,1.270192e+00,9.386596e-01,1.207618e+00,1.465865e+00,1.280808e+00,1.025809e+00,1.278422e+00,1.253845e+00,1.060250e+00,1.225851e+00,1.144519e+00,1.004669e+00,1.269337e+00,1.303651e+00,1.103879e+00
5.637289e+04,1.540433e+00,9.135693e-01,9.663829e-01,1.288714e+00,1.535275e+00,1.296731e+00,1.218196e+00,9.186243e-01,1.161351e+00,1.417845e+00,1.352822e+00,1.074719e+00,1.326840e+00,1.433483e+00,1.189097e+00,9.963922e-01,1.072790e+00,1.163377e+00,1.232815e+00,1.399946e+00,1.227175e+00,1.093086e+00,1.177372e+00,1.161409e+00,1.132073e+00,1.544800e+00,1.405584e+00,9.604360e-01,1.254812e+00,1.569832e+00,1.350765e+00,1.060710e+00,1.365610e+00,1.325930e+00,1.070686e+00,1.299430e+00,1.237946e+00,1.036754e+00,1.333260e+00,1.379056e+00,1.160029e+00
5.781784e+04,1.527554e+00,8.081087e-01,1.030908e+00,1.388885e+00,1.474543e+00,1.147180e+00,1.269320e+00,1.009680e+00,1.026793e+00,1.256624e+00,1.403591e+00,1.108711e+00,1.178981e+00,1.362231e+00,1.242305e+00,9.642137e-01,9.757344e-01,1.112907e+00,1.291630e+00,1.364536e+00,1.111872e+00,1.104468e+00,1.241738e+00,1.184228e+00,1.011946e+00,1.569564e+00,1.472918e+00,9.126283e-01,1.199903e+00,1.589799e+00,1.348782e+00,1.003532e+00,1.384366e+00,1.334696e+00,1.018610e+00,1.296320e+00,1.241020e+00,1.002025e+00,1.304402e+00,1.354193e+00,1.130724e+00
5.926279e+04,1.728629e+00,7.829021e-01,8.858255e-01,1.422843e+00,1.641009e+00,9.560657e-01,1.078664e+00,1.021675e+00,1.061791e+00,1.097516e+00,1.227619e+00,1.202326e+00,1.090828e+00,1.110744e+00,1.171385e+00,1.037904e+00,8.911877e-01,9.292101e-01,1.329263e+00,1.445959e+00,9.571682e-01,1.035523e+00,1.349737e+00,1.267180e+00,8.464736e-01,1.536025e+00,1.516182e+00,8.510376e-01,1.087181e+00,1.564607e+00,1.343682e+00,8.968140e-01,1.345447e+00,1.318300e+00,9.260521e-01,1.241723e+00,1.207344e+00,9.286044e-01,1.229581e+00,1.279060e+00,1.063792e+00
6.070773e+04,1.750648e+00,1.111156e+00,7.697038e-01,1.230812e+00,1.742101e+00,1.287172e+00,1.019587e+00,9.172676e-01,1.378724e+00,1.470964e+00,1.042556e+00,1.357022e+00,1.463761e+00,1.110031e+00,1.056043e+00,1.363097e+00,1.139036e+00,8.129201e-01,1.508656e+00,1.893771e+00,1.075841e+00,1.019147e+00,1.651005e+00,1.626665e+00,8.105436e-01,1.664312e+00,1.761421e+00,9.579784e-01,1.079708e+00,1.736322e+00,1.550697e+00,8.903847e-01,1.465195e+00,1.486870e+00,9.539568e-01,1.338620e+00,1.328336e+00,9.823738e-01,1.295446e+00,1.388544e+00,1.122404e+00
6.215268e+04,1.223770e+00,1.125353e+00,1.329284e+00,1.219290e+00,1.171822e+00,1.824010e+00,1.765585e+00,7.691642e-01,1.485894e+00,2.152453e+00,1.457945e+00,1.178806e+00,2.129565e+00,1.766106e+00,7.789825e-01,1.729742e+00,1.749707e+00,1.055230e+00,1.542557e+00,2.586532e+00,1.551905e+00,9.025828e-01,2.041945e+00,2.129877e+00,9.380708e-01,1.752016e+00,2.037797e+00,1.200042e+00,1.032068e+00,1.919031e+00,1.843189e+00,8.893141e-01,1.590998e+00,1.703198e+00,1.001976e+00,1.442705e+00,1.479435e+00,1.051271e+00,1.401256e+00,1.497532e+00,1.210836e+00
6.359762e+04,1.897852e+00,3.173906e-01,1.260027e+00,1.774210e+00,1.325876e+00,1.153178e+00,1.830177e+00,1.102546e+00,5.893814e-01,1.524452e+00,1.740448e+00,3.855015e-01,1.620432e+00,1.821279e+00,7.303878e-01,1.203711e+00,1.532390e+00,1.140241e+00,8.106815e-01,1.995978e+00,1.425840e+00,4.028820e-01,1.438163e+00,1.632484e+00,7.982442e-01,1.042096e+00,1.371459e+00,9.299671e-01,5.568611e-01,1.246191e+00,1.328858e+00,5.544230e-01,1.035312e+00,1.174148e+00,6.446322e-01,9.398673e-01,9.815343e-01,6.744602e-01,8.906464e-01,9.799741e-01,7.803400e-01
6.504257e+04,2.329219e+00,8.344104e-01,7.669810e-01,1.810706e+00,1.957590e+00,3.867401e-01,1.434279e+00,1.274088e+00,2.981544e-01,7.655945e-01,1.674839e+00,5.694608e-01,1.034573e+00,1.600547e+00,9.405312e-01,6.973783e-01,1.202581e+00,1.122395e+00,3.147062e-01,1.434733e+00,1.208543e+00,2.103877e-01,9.383488e-01,1.188076e+00,6.851048e-01,5.696812e-01,8.789826e-01,7.249132e-01,3.022395e-01,7.886667e-01,9.550874e-01,3.683889e-01,6.527075e-01,8.054460e-01,4.228033e-01,6.003445e-01,6.541514e-01,4.389045e-01,5.700591e-01,6.337860e-01,4.990317e-01
6.648752e+04,2.427381e+00,1.418617e+00,2.787264e-01,1.690650e+00,2.406453e+00,2.965855e-01,1.062833e+00,1.382898e+00,7.932086e-01,2.193005e-01,1.681722e+00,1.004911e+00,6.544967e-01,1.550125e+00,1.230250e+00,4.140250e-01,1.075699e+00,1.237105e+00,1.739229e-01,1.216021e+00,1.218323e+00,3.017936e-01,7.417520e-01,1.043773e+00,7.272937e-01,3.615992e-01,6.954317e-01,7.142661e-01,2.478972e-01,6.195619e-01,8.820067e-01,3.397326e-01,5.276142e-01,7.180562e-01,3.752899e-01,4.949435e-01,5.594008e-01,3.685889e-01,4.739328e-01,5.311449e-01,4.120778e-01
6.793246e+04,2.290227e+00,1.973512e+00,3.442771e-01,1.445736e+00,2.784787e+00,9.762039e-01,6.352217e-01,1.505305e+00,1.439245e+00,5.087060e-01,1.797082e+00,1.615462e+00,3.069640e-01,1.676265e+00,1.702032e+00,1.857494e-01,1.109849e+00,1.560409e+00,4.415869e-01,1.213238e+00,1.465378e+00,5.191069e-01,6.980999e-01,1.113134e+00,9.384675e-01,2.699159e-01,6.607231e-01,8.984677e-01,3.497841e-01,6.103386e-01,1.047276e+00,4.422855e-01,5.545244e-01,8.347215e-01,4.398572e-01,5.332377e-01,6.303609e-01,4.074779e-01,5.143791e-01,5.904171e-01,4.527408e-01
6.937741e+04,1.666423e+00,2.505512e+00,1.219329e+00,8.547939e-01,3.031728e+00,2.010026e+00,2.648389e-01,1.620470e+00,2.474668e+00,1.604838e+00,2.031664e+00,2.681254e+00,3.641614e-01,2.012081e+00,2.620604e+00,3.127498e-01,1.293775e+00,2.265909e+00,1.035181e+00,1.395819e+00,2.087408e+00,1.006944e+00,7.384532e-01,1.444063e+00,1.478964e+00,3.841766e-01,7.451258e-01,1.425146e+00,6.913297e-01,7.389888e-01,1.609768e+00,7.667716e-01,7.345873e-01,1.257323e+00,6.924274e-01,7.518298e-01,9.333228e-01,6.060759e-01,7.377825e-01,8.602128e-01,6.518576e-01
7.082235e+04,6.178325e-01,1.879653e+00,1.999107e+00,7.612349e-01,1.778647e+00,2.891411e+00,1.670460e+00,1.027524e+00,3.289335e+00,2.959659e+00,1.594741e+00,3.625288e+00,1.349687e+00,1.878806e+00,3.431524e+00,9.994832e-01,1.185138e+00,2.875973e+00,1.893507e+00,1.311666e+00,2.693919e+00,1.702168e+00,6.382229e-01,1.657207e+00,2.197011e+00,8.928544e-01,7.256656e-01,2.214558e+00,1.339680e+00,8.490341e-01,2.485335e+00,1.342726e+00,9.745495e-01,1.935502e+00,1.124383e+00,1.073088e+00,1.417673e+00,9.132299e-01,1.064775e+00,1.274000e+00,9.509562e-01
7.226730e+04,2.004214e+00,5.487563e-01,1.161451e+00,1.631465e+00,1.039526e+00,1.762566e+00,1.974135e+00,4.393964e-01,1.981279e+00,2.437648e+00,4.773521e-01,2.360398e+00,1.567775e+00,7.299247e-01,2.253908e+00,1.205943e+00,4.850370e-01,1.877343e+00,1.802958e+00,6.136901e-01,1.881761e+00,1.622531e+00,4.645043e-01,9.930155e-01,1.916988e+00,1.290744e+00,4.670335e-01,2.127840e+00,1.583916e+00,5.692235e-01,2.417293e+00,1.494453e+00,8.031899e-01,1.908704e+00,1.185569e+00,9.795717e-01,1.387678e+00,8.998979e-01,1.012348e+00,1.226615e+00,9.086602e-01
7.371225e+04,1.859695e+00,1.516703e+00,5.595190e-01,1.454829e+00,2.090368e+00,8.723512e-01,1.511322e+00,9.819324e-01,1.027294e+00,1.489028e+00,1.081412e+00,1.276804e+00,1.377820e+00,9.195540e-01,1.260357e+00,1.211268e+00,7.426488e-01,1.078499e+00,1.623928e+00,1.018213e+00,1.184628e+00,1.587466e+00,9.909589e-01,6.862718e-01,1.800016e+00,1.942669e+00,8.083770e-01,2.312338e+00,2.137606e+00,5.126652e-01,2.742867e+00,1.940196e+00,7.616440e-01,2.236096e+00,1.530376e+00,1.083573e+00,1.623308e+00,1.082621e+00,1.144524e+00,1.420413e+00,1.042219e+00
7.515719e+04,1.782860e+00,9.985085e-01,9.828742e-01,1.427291e+00,1.344015e+00,1.587319e+00,1.700480e+00,6.218455e-01,1.956568e+00,2.054243e+00,1.113266e+00,2.227300e+00,8.945774e-01,1.521893e+00,2.021092e+00,6.855164e-01,1.296356e+00,1.646495e+00,9.037481e-01,1.876392e+00,1.225868e+00,1.113976e+00,1.650931e+00,1.319191e+00,1.290133e+00,2.490936e+00,1.442962e+00,2.259540e+00,2.547711e+00,7.379087e-01,2.868305e+00,2.330293e+00,6.660135e-01,2.433771e+00,1.807697e+00,1.089865e+00,1.784796e+00,1.215105e+00,1.221324e+00,1.566569e+00,1.117886e+00
7.660214e+04,2.154279e+00,1.908249e+00,1.518808e-01,1.818927e+00,2.519174e+00,9.260431e-01,2.098324e+00,8.944689e-01,1.377516e+00,2.155197e+00,3.036330e-01,1.976753e+00,1.284054e+00,7.031366e-01,1.955791e+00,5.995319e-01,7.305575e-01,1.659691e+00,6.920960e-01,1.276283e+00,1.371827e+00,2.967673e-01,1.141032e+00,1.230474e+00,3.515140e-01,1.496893e+00,1.113329e+00,1.022724e+00,1.481052e+00,6.097615e-01,1.458838e+00,1.374365e+00,3.111640e-01,1.317991e+00,1.071548e+00,5.536397e-01,9.764361e-01,6.913998e-01,6.511583e-01,8.560376e-01,6.061180e-01
7.804708e+04,1.635498e+00,2.664700e+00,8.653916e-01,1.617413e+00,3.373254e+00,1.787078e-01,1.976088e+00,1.382467e+00,6.881960e-01,1.791632e+00,9.258218e-01,1.500144e+00,1.608490e+00,1.383748e-01,1.717167e+00,9.527951e-01,3.568921e-01,1.560325e+00,1.065914e+00,9.187560e-01,1.472707e+00,4.531192e-01,8.847566e-01,1.172946e+00,3.584705e-01,1.080372e+00,9.534791e-01,5.350553e-01,1.061747e+00,5.842242e-01,9.037982e-01,1.012018e+00,2.221748e-01,9.030047e-01,8.107007e-01,3.592062e-01,6.926902e-01,5.156515e-01,4.506157e-01,6.097031e-01,4.236594e-01
7.949203e+04,7.697762e-01,2.975817e+00,1.589018e+00,1.175215e+00,3.750781e+00,5.800595e-01,1.668316e+00,1.699679e+00,1.062948e-01,1.370769e+00,1.576677e+00,1.050771e+00,1.926143e+00,5.212985e-01,1.568449e+00,1.344392e+00,7.513666e-02,1.601204e+00,1.501177e+00,6.977071e-01,1.718059e+00,7.730862e-01,8.060017e-01,1.292916e+00,6.181005e-01,9.396279e-01,1.010570e+00,3.153193e-01,9.452744e-01,6.738633e-01,7.213211e-01,9.755226e-01,2.612505e-01,8.003582e-01,8.003988e-01,3.037275e-01,6.435450e-01,4.954936e-01,4.094924e-01,5.751902e-01,3.906986e-01
8.093698e+04,4.269283e-01,2.657912e+00,2.083043e+00,4.364564e-01,3.444473e+00,1.314172e+00,1.012536e+00,1.835724e+00,9.268968e-01,6.664003e-01,2.292853e+00,4.222341e-01,2.262118e+00,1.241722e+00,1.374301e+00,1.905575e+00,4.247812e-01,1.705794e+00,2.186103e+00,5.012649e-01,2.178569e+00,1.295929e+00,8.278682e-01,1.601972e+00,1.052043e+00,9.730990e-01,1.224227e+00,2.282155e-01,1.028842e+00,9.236177e-01,6.696990e-01,1.134334e+00,3.887570e-01,8.982872e-01,9.888763e-01,3.218687e-01,7.427370e-01,6.109558e-01,4.671369e-01,6.730358e-01,4.544469e-01
8.238192e+04,1.744179e+00,1.250113e+00,1.974324e+00,8.039877e-01,1.837326e+00,2.154731e+00,5.051736e-01,1.638976e+00,2.299921e+00,7.932183e-01,3.370776e+00,8.072943e-01,2.800460e+00,2.516941e+00,1.007606e+00,2.980153e+00,1.204342e+00,1.974584e+00,3.552719e+00,2.292466e-01,3.220200e+00,2.321942e+00,9.511290e-01,2.350059e+00,1.926092e+00,1.150356e+00,1.807504e+00,4.966652e-01,1.335410e+00,1.538120e+00,7.427947e-01,1.716695e+00,7.532107e-01,1.257631e+00,1.572294e+00,4.437245e-01,1.140101e+00,9.829279e-01,7.010001e-01,1.047048e+00,7.002861e-01
8.382687e+04,1.478380e+00,2.297607e+00,5.214947e-01,1.832104e+00,2.724208e+00,1.769702e+00,2.594952e+00,2.993848e-01,3.074095e+00,2.685203e+00,3.063399e+00,2.386334e+00,2.113442e+00,3.332798e+00,3.870881e-01,3.334858e+00,2.004198e+00,1.470068e+00,4.290750e+00,7.139116e-01,3.599134e+00,3.161812e+00,7.556268e-01,2.655657e+00,2.684754e+00,1.012412e+00,2.101078e+00,1.041355e+00,1.393509e+00,2.070610e+00,6.881157e-01,2.133772e+00,1.188010e+00,1.502269e+00,2.154487e+00,5.344670e-01,1.465454e+00,1.363788e+00,8.889344e-01,1.394968e+00,9.081694e-01
8.527181e+04,5.314106e-01,2.710430e+00,1.872223e+00,8.827841e-01,3.613853e+00,2.324399e-01,2.070905e+00,1.033449e+00,1.382732e+00,2.023689e+00,8.041165e-01,1.825512e+00,3.758342e-01,1.728072e+00,9.421863e-01,1.504817e+00,1.310754e+00,3.062269e-01,2.222557e+00,8.345580e-01,1.739752e+00,1.896781e+00,2.437467e-01,1.311636e+00,1.695806e+00,3.879985e-01,1.107912e+00,9.168462e-01,6.678175e-01,1.360281e+00,4.126835e-01,1.290303e+00,9.133522e-01,8.832708e-01,1.456319e+00,3.342719e-01,9.506787e-01,9.414381e-01,5.774165e-01,9.269209e-01,6.016420e-01
