Date and Time: 2026-02-09 09:27:50
Approximate Polling Time: 100 ms
Comments: No comments provided
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0.0,0.0,0.004,23.10217,23.12878,23.12738,23.07431,23.03024,23.05603,23.19876,23.19028
0.24818682670593262,0.0,0.004,23.10248,23.12891,23.12845,23.07458,23.02991,23.05646,23.19922,23.19077
0.31803393363952637,0.0,0.004,23.10333,23.1297,23.12686,23.07339,23.03003,23.05725,23.20023,23.1904
0.3937079906463623,0.0,0.005,23.10318,23.12955,23.12708,23.07376,23.03,23.05713,23.2002,23.19006
0.46913599967956543,0.0,0.005,23.10199,23.12943,23.12781,23.07428,23.03021,23.05612,23.19977,23.19113
0.5438888072967529,0.0,0.005,23.10196,23.1293,23.12802,23.07446,23.02988,23.05615,23.19952,23.19135
0.62080979347229,0.0,0.005,23.10327,23.12955,23.12708,23.07333,23.03046,23.05756,23.20029,23.19009
0.6956758499145508,0.0,0.005,23.10352,23.12961,23.12732,23.07376,23.03052,23.05768,23.20013,23.19016
0.7713367938995361,0.0,0.005,23.10229,23.12967,23.1286,23.07455,23.03,23.05634,23.20001,23.19186
0.8460898399353027,0.0,0.005,23.10251,23.12973,23.12875,23.07401,23.02994,23.0564,23.2002,23.19193
0.9228379726409912,0.0,0.005,23.10312,23.12952,23.12701,23.07401,23.03119,23.05731,23.20007,23.19022
0.9975919723510742,0.0,0.005,23.10358,23.1293,23.12729,23.07434,23.03073,23.05774,23.19977,23.19028
1.0733418464660645,0.0,0.005,23.10294,23.1301,23.12848,23.07413,23.02988,23.05685,23.20059,23.19199
1.1480967998504639,0.0,0.005,23.10291,23.13013,23.1283,23.07419,23.02997,23.05692,23.20081,23.19159
1.224843978881836,0.0,0.005,23.10321,23.129,23.1279,23.07468,23.0311,23.05743,23.19983,23.19016
1.299597978591919,0.0,0.005,23.10272,23.12943,23.12738,23.07489,23.03131,23.05765,23.19998,23.19064
1.3763458728790283,0.0,0.004,23.103,23.13065,23.1283,23.07382,23.03012,23.05707,23.20123,23.19174
1.4504477977752686,0.0,0.005,23.10342,23.13058,23.1286,23.07382,23.03012,23.0574,23.2009,23.19202
1.5271949768066406,0.0,0.006,23.10287,23.12936,23.12793,23.07474,23.03122,23.05743,23.19952,23.1911
1.60194993019104,0.0,0.005,23.10287,23.12918,23.12808,23.07486,23.03094,23.0574,23.19946,23.19089
1.678696870803833,0.0,0.005,23.10327,23.13043,23.12839,23.07352,23.03033,23.0575,23.20108,23.19147
1.753450870513916,0.0,0.005,23.10385,23.13065,23.12805,23.07419,23.0304,23.05777,23.20126,23.19147
1.8331890106201172,0.0,0.005,23.10233,23.12997,23.12781,23.07535,23.03088,23.05676,23.20001,23.19107
1.9039549827575684,0.0,0.005,23.10251,23.12985,23.12845,23.07516,23.03125,23.05688,23.19995,23.19177
1.9807028770446777,0.0,0.004,23.10391,23.1304,23.12762,23.07388,23.03067,23.05811,23.20114,23.19073
2.0554568767547607,0.0,0.005,23.10403,23.13043,23.12747,23.07382,23.03088,23.05814,23.20123,23.1907
2.13120698928833,0.0,0.004,23.10263,23.13004,23.12869,23.07513,23.03094,23.05676,23.20013,23.19183
2.205960988998413,0.0,0.005,23.10281,23.13004,23.1286,23.07526,23.03085,23.05655,23.20038,23.19165
2.283705949783325,0.0,0.005,23.10449,23.12997,23.12747,23.07382,23.03137,23.0585,23.20099,23.19077
2.3574628829956055,0.0,0.005,23.10431,23.13016,23.12778,23.0744,23.03088,23.05878,23.20078,23.19073
2.4357500076293945,0.0,0.005,23.10287,23.13043,23.12897,23.07504,23.03064,23.05698,23.20056,23.19235
2.5148329734802246,0.0,0.005,23.10361,23.13055,23.1286,23.07501,23.03055,23.05707,23.20087,23.19263
2.585789918899536,0.0,0.006,23.10403,23.12985,23.12802,23.07443,23.03162,23.05847,23.20084,23.19107
2.660571813583374,0.0,0.005,23.10355,23.12991,23.12759,23.07468,23.03128,23.05835,23.20065,23.19046
2.7377758026123047,0.0,0.005,23.10379,23.13074,23.12952,23.07474,23.03058,23.05719,23.20139,23.19263
2.812213897705078,0.0,0.004,23.10333,23.13101,23.12897,23.07504,23.03058,23.05719,23.20139,23.19336
2.88779878616333,0.0,0.005,23.10361,23.12982,23.12799,23.0752,23.03174,23.05807,23.20053,23.19104
2.9623148441314697,0.0,0.005,23.10361,23.12982,23.12848,23.07529,23.03174,23.05817,23.20047,23.19095
3.03857684135437,0.0,0.005,23.10397,23.13123,23.12897,23.07437,23.03058,23.05777,23.20135,23.19257
3.1154987812042236,0.0,0.004,23.10388,23.13104,23.12885,23.07443,23.03058,23.05823,23.2019,23.19217
3.190410852432251,0.0,0.005,23.10339,23.12988,23.1286,23.07526,23.03186,23.05777,23.2002,23.19162
3.2677788734436035,0.0,0.005,23.10352,23.12985,23.12894,23.07553,23.03177,23.0582,23.2002,23.19128
3.3407108783721924,0.0,0.006,23.10422,23.13138,23.12891,23.07437,23.03098,23.0585,23.20169,23.19254
3.416804790496826,0.0,0.006,23.1044,23.13107,23.12842,23.07443,23.03104,23.05826,23.2019,23.19202
3.495069980621338,0.0,0.005,23.10318,23.13037,23.12918,23.07581,23.03189,23.05756,23.20016,23.19202
3.5764567852020264,0.0,0.005,23.10315,23.13019,23.12885,23.07617,23.03168,23.0575,23.20068,23.19196
3.6429708003997803,0.0,0.005,23.10464,23.13116,23.12833,23.07443,23.03113,23.05875,23.20203,23.19141
3.7180209159851074,0.0,0.005,23.10507,23.13107,23.12799,23.07489,23.03162,23.05887,23.20203,23.19174
3.794494867324829,0.0,0.004,23.1033,23.13034,23.12891,23.07593,23.03162,23.05777,23.20068,23.19305
3.871603012084961,0.0,0.005,23.10306,23.13055,23.12949,23.07605,23.03159,23.05768,23.2012,23.19266
3.944727897644043,0.0,0.005,23.10501,23.13077,23.12839,23.07468,23.03171,23.05872,23.20169,23.19171
4.020394802093506,0.0,0.004,23.10498,23.13068,23.12811,23.07486,23.03156,23.0592,23.20175,23.19113
4.0965259075164795,0.0,0.005,23.10379,23.13116,23.12973,23.07571,23.03143,23.05743,23.20087,23.19263
4.172944784164429,0.0,0.005,23.10324,23.1311,23.12936,23.07593,23.03101,23.05768,23.20129,23.19324
4.246976852416992,0.0,0.004,23.10431,23.1308,23.12848,23.0751,23.03186,23.05954,23.20099,23.19147
4.321775913238525,0.0,0.004,23.10526,23.13022,23.12854,23.07562,23.03229,23.05917,23.2012,23.19165
4.398401975631714,0.0,0.005,23.10349,23.13132,23.1297,23.07578,23.03122,23.05823,23.20139,23.19293
4.473054885864258,0.0,0.005,23.10422,23.13129,23.12933,23.07535,23.03131,23.05807,23.20169,23.19315
4.550648927688599,0.0,0.005,23.10455,23.13083,23.12836,23.07574,23.03247,23.0589,23.2012,23.19144
4.626820802688599,0.0,0.004,23.10461,23.13052,23.12888,23.07584,23.03247,23.05911,23.20071,23.19174
4.699901819229126,0.0,0.005,23.10428,23.13202,23.12961,23.07529,23.03119,23.05847,23.20206,23.19336
4.775522947311401,0.0,0.005,23.10455,23.13196,23.12955,23.07523,23.03125,23.05832,23.20218,23.19357
4.852168798446655,0.0,0.005,23.10477,23.13052,23.12955,23.07587,23.03229,23.05881,23.20084,23.19241
4.926912784576416,0.0,0.005,23.10397,23.13089,23.129,23.07651,23.03244,23.05835,23.2012,23.19177
5.0050249099731445,0.0,0.005,23.10474,23.1319,23.12906,23.07562,23.03125,23.05899,23.20273,23.19266
5.077890872955322,0.0,0.005,23.10483,23.13199,23.12881,23.0748,23.03156,23.05899,23.20236,23.1933
5.153550863265991,0.0,0.005,23.104,23.13058,23.12997,23.0766,23.03253,23.05838,23.20102,23.19208
5.228918790817261,0.0,0.005,23.104,23.13098,23.12891,23.07672,23.03244,23.05835,23.20114,23.19226
5.306039810180664,0.0,0.005,23.10483,23.13217,23.12915,23.07486,23.03207,23.05911,23.20276,23.19278
5.379774808883667,0.0,0.006,23.10516,23.13181,23.12909,23.07523,23.0318,23.05945,23.20239,23.19202
5.455976963043213,0.0,0.005,23.10413,23.13101,23.12997,23.07666,23.03186,23.05783,23.20132,23.19287
5.531561851501465,0.0,0.005,23.10388,23.13116,23.12976,23.07669,23.03217,23.05823,23.20123,23.19324
5.607506990432739,0.0,0.005,23.10519,23.13165,23.12885,23.07541,23.03229,23.05997,23.20233,23.19214
5.682260990142822,0.0,0.006,23.10565,23.13165,23.12918,23.07523,23.03232,23.05951,23.20236,23.19223
5.758523941040039,0.0,0.005,23.10385,23.13165,23.13028,23.07654,23.03226,23.05832,23.20172,23.19345
5.833361864089966,0.0,0.005,23.10428,23.13147,23.13016,23.0766,23.03198,23.05838,23.20206,23.19336
5.909739017486572,0.0,0.004,23.10519,23.13141,23.12888,23.07587,23.03265,23.06015,23.20209,23.19205
5.984385967254639,0.0,0.005,23.10522,23.13126,23.1286,23.07547,23.03302,23.05957,23.20224,23.19189
6.062288999557495,0.0,0.006,23.10437,23.13205,23.13058,23.07614,23.0318,23.05832,23.20255,23.19391
6.134868860244751,0.0,0.005,23.10443,23.13205,23.13046,23.07587,23.03192,23.05887,23.20236,23.19406
6.211983919143677,0.0,0.004,23.10529,23.1312,23.12949,23.07602,23.03305,23.05942,23.20181,23.19217
6.287988901138306,0.0,0.004,23.10526,23.13129,23.12921,23.07605,23.03293,23.05923,23.20181,23.19247
6.363019943237305,0.0,0.006,23.10474,23.13214,23.1304,23.07623,23.03177,23.05869,23.20279,23.19351
6.439754962921143,0.0,0.005,23.10532,23.13223,23.13031,23.07593,23.0322,23.05875,23.20294,23.19382
6.52079701423645,0.0,0.005,23.10501,23.13132,23.12897,23.07666,23.03329,23.05954,23.20157,23.19226
6.5897839069366455,0.0,0.006,23.10516,23.13104,23.12964,23.07666,23.03336,23.05942,23.20184,23.19257
6.666015863418579,0.0,0.004,23.10519,23.13235,23.12997,23.0755,23.03186,23.05954,23.20303,23.1937
6.741666793823242,0.0,0.005,23.10553,23.13242,23.13016,23.07562,23.03214,23.05954,23.20303,23.19376
6.824622869491577,0.0,0.005,23.10474,23.13141,23.12979,23.07669,23.03311,23.05917,23.20169,23.19263
6.891173839569092,0.0,0.005,23.10443,23.13113,23.1304,23.07718,23.03329,23.05902,23.20157,23.19263
6.967383861541748,0.0,0.006,23.10599,23.13232,23.12997,23.07571,23.0325,23.05978,23.20294,23.1936
7.042141914367676,0.0,0.005,23.10623,23.13239,23.12991,23.07581,23.03217,23.05988,23.20349,23.19278
7.120250940322876,0.0,0.005,23.10468,23.13165,23.13055,23.07733,23.03305,23.05896,23.20203,23.19342
7.192478895187378,0.0,0.005,23.10449,23.13184,23.13068,23.07718,23.03281,23.05869,23.20212,23.19351
7.270087957382202,0.0,0.005,23.10571,23.13245,23.12961,23.07574,23.03281,23.06027,23.20291,23.19296
7.344559907913208,0.0,0.004,23.10596,23.13211,23.13004,23.07608,23.0329,23.06009,23.20297,23.19275
7.421170949935913,0.0,0.006,23.1055,23.13181,23.13086,23.07672,23.03268,23.05887,23.20261,23.194
7.4972498416900635,0.0,0.005,23.10464,23.1322,23.13086,23.07739,23.03278,23.05862,23.2023,23.19418
7.577809810638428,0.0,0.005,23.10608,23.1322,23.1293,23.07654,23.03287,23.06052,23.20261,23.19296
7.647120952606201,0.0,0.005,23.10587,23.13229,23.12921,23.07657,23.0332,23.06046,23.20291,23.1933
7.724336862564087,0.0,0.005,23.10516,23.13229,23.13101,23.07666,23.03256,23.05893,23.20288,23.19449
7.799815893173218,0.0,0.005,23.10522,23.13226,23.13092,23.0769,23.03247,23.05875,23.20258,23.1947
7.890337944030762,0.0,0.005,23.10565,23.1319,23.12949,23.07697,23.03351,23.06039,23.20261,23.19244
7.9495530128479,0.0,0.004,23.10577,23.1322,23.12949,23.0769,23.03372,23.06046,23.20261,23.19247
8.025142908096313,0.0,0.006,23.10553,23.13275,23.13101,23.07678,23.0321,23.05939,23.20331,23.19443
8.100331783294678,0.0,0.005,23.10559,23.13278,23.13089,23.07654,23.03247,23.05942,23.20331,23.19443
8.17806100845337,0.0,0.005,23.10541,23.13171,23.13019,23.07721,23.03391,23.06015,23.20236,23.19321
8.255024909973145,0.0,0.005,23.10556,23.13171,23.13,23.07764,23.03372,23.06021,23.20227,23.19318
8.327646970748901,0.0,0.005,23.10593,23.13293,23.1308,23.07623,23.03275,23.05988,23.20349,23.1947
8.402256965637207,0.0,0.005,23.10632,23.13293,23.13132,23.07645,23.03271,23.06046,23.20361,23.19446
8.478973865509033,0.0,0.005,23.10547,23.1319,23.13055,23.07748,23.03378,23.05972,23.20233,23.19345
8.552730798721313,0.0,0.006,23.1055,23.13217,23.13083,23.07764,23.03378,23.05991,23.20242,23.19348
8.63106894493103,0.0,0.005,23.10614,23.13306,23.13101,23.07593,23.03287,23.06039,23.20337,23.19443
8.705205917358398,0.0,0.005,23.10651,23.13309,23.1304,23.07642,23.03284,23.06073,23.20355,23.19403
8.78125,0.0,0.005,23.10522,23.13251,23.13074,23.07797,23.03387,23.05936,23.20279,23.19421
8.85577392578125,0.0,0.004,23.10529,23.13187,23.13065,23.07809,23.03348,23.05923,23.20251,23.19443
8.934136867523193,0.0,0.004,23.10678,23.13312,23.1304,23.07663,23.03354,23.06079,23.20361,23.19394
9.026919841766357,0.0,0.006,23.10672,23.13272,23.13022,23.07672,23.03387,23.06073,23.20346,23.19388
9.087929964065552,0.0,0.005,23.10507,23.13266,23.13174,23.07745,23.03354,23.05948,23.20242,23.19479
9.157976865768433,0.0,0.004,23.1055,23.13248,23.13116,23.07797,23.03366,23.05933,23.2027,23.19492
