Date and Time: 2026-02-09 11:39:41
Approximate Polling Time: 50 ms
Comments: No comments provided
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0.0,-6.101,-3.388,33.43512,33.55267,33.47073,33.25577,33.03265,32.89447,32.95303,32.87283
0.07770490646362305,-6.011,-3.329,33.41519,33.54077,33.46545,33.25439,33.03375,32.89761,32.9574,32.8779
0.15235400199890137,-5.872,-3.274,33.38678,33.52295,33.4556,33.25095,33.03622,32.9043,32.96402,32.88257
0.22715091705322266,-5.772,-3.209,33.36642,33.51108,33.44977,33.24884,33.03845,32.90729,32.96701,32.88715
0.30333399772644043,-5.617,-3.149,33.33554,33.49274,33.44196,33.24701,33.03958,32.91049,32.97247,32.89539
0.3787679672241211,-5.509,-3.078,33.31601,33.48093,33.43512,33.24426,33.04111,32.91309,32.97723,32.89935
0.4531519412994385,-5.34,-3.011,33.28723,33.46146,33.4248,33.24075,33.04382,32.9184,32.98181,32.9032
0.5288989543914795,-5.225,-2.933,33.26788,33.44891,33.41824,33.23874,33.04517,32.92142,32.98532,32.90747
0.6053109169006348,-5.044,-2.861,33.23822,33.43088,33.40842,33.23416,33.04526,32.92551,32.99136,32.91541
0.6822490692138672,-4.918,-2.775,33.21884,33.41833,33.40097,33.23129,33.04633,32.9274,32.99545,32.92007
0.7600109577178955,-4.724,-2.698,33.18973,33.39786,33.39075,33.22849,33.0477,32.9314,32.99863,32.9245
0.8351478576660156,-4.594,-2.606,33.17075,33.38522,33.38354,33.2258,33.04834,32.93356,33.00226,32.92905
0.9081790447235107,-4.388,-2.524,33.14383,33.36679,33.37292,33.21912,33.04855,32.93784,33.00873,32.9353
0.983098030090332,-4.248,-2.427,33.12546,33.35388,33.36493,33.21661,33.04892,32.94095,33.01129,32.93921
1.0607960224151611,-4.033,-2.334,33.09613,33.33444,33.35437,33.21252,33.04932,32.9425,33.0155,32.94577
1.1347019672393799,-3.888,-2.231,33.07874,33.3223,33.34628,33.20865,33.04913,32.94492,33.01849,32.94931
1.211946964263916,-3.664,-2.139,33.05258,33.30252,33.33411,33.20273,33.04993,32.94952,33.02338,32.95331
1.2854678630828857,-3.51,-2.031,33.03525,33.28958,33.32556,33.19949,33.04987,32.95087,33.02615,32.9574
1.3630268573760986,-3.276,-1.931,33.00867,33.27133,33.31522,33.19351,33.04819,32.95306,33.03131,32.96384
1.4362049102783203,-3.12,-1.819,32.99133,33.25909,33.30688,33.1893,33.0481,32.95413,33.03464,32.96829
1.514366865158081,-2.879,-1.716,32.96637,33.23898,33.29477,33.1839,33.04825,32.95816,33.03705,32.97177
1.589231014251709,-2.714,-1.599,32.95007,33.22577,33.2861,33.17972,33.04803,32.95877,33.03983,32.97647
1.6652870178222656,-2.467,-1.493,32.9267,33.20856,33.27512,33.1723,33.0452,32.96201,33.04547,32.9809
1.7391948699951172,-2.299,-1.369,32.91095,33.19641,33.26651,33.16809,33.0448,32.96323,33.048,32.98462
1.8183269500732422,-2.048,-1.259,32.88684,33.17667,33.25464,33.16327,33.04404,32.96445,33.05038,32.99008
1.8921308517456055,-1.876,-1.135,32.87186,33.16437,33.24701,33.15872,33.04294,32.96561,33.05249,32.99316
1.9682109355926514,-1.618,-1.023,32.85071,33.14706,33.23352,33.15021,33.04172,32.9689,33.05692,32.99619
2.043030023574829,-1.444,-0.895,32.83716,33.1351,33.22488,33.14572,33.04041,32.96982,33.05914,33.0
2.1202309131622314,-1.181,-0.781,32.8154,33.1174,33.21387,33.13965,33.03809,32.96982,33.0625,33.00656
2.1961848735809326,-1.008,-0.652,32.80225,33.10593,33.20483,33.13486,33.03671,32.97095,33.06503,33.0101
2.28105092048645,-0.743,-0.535,32.78326,33.08759,33.1911,33.12732,33.03555,32.9736,33.06735,33.01093
2.345216989517212,-0.565,-0.403,32.77054,33.07632,33.18353,33.12292,33.03403,32.97351,33.06882,33.01508
2.4222159385681152,-0.299,-0.29,32.7532,33.06137,33.17206,33.11508,33.03046,32.97433,33.07318,33.02127
2.498163938522339,-0.122,-0.192,32.74203,33.05048,33.16391,33.10974,33.02856,32.97543,33.0751,33.02341
2.575943946838379,0.143,0.126,32.72479,33.03299,33.15198,33.10382,33.0271,32.97577,33.07663,33.02618
2.6481728553771973,0.322,0.091,32.71487,33.02255,33.14304,33.09891,33.02472,32.97571,33.07813,33.02957
2.7250778675079346,0.588,0.076,32.70132,33.00824,33.13107,33.08954,33.02109,32.97717,33.08215,33.03281
2.80014705657959,0.763,0.095,32.69205,32.99799,33.12335,33.08459,33.01938,32.978,33.08365,33.03488
2.8770618438720703,1.027,0.138,32.67786,32.98303,33.11249,33.0787,33.01675,32.97672,33.08481,33.03946
2.95619797706604,1.205,0.223,32.67041,32.97394,33.10431,33.07297,33.01422,32.97626,33.08643,33.04272
3.0272278785705566,1.466,0.31,32.66019,32.9599,33.09167,33.06461,33.01151,32.97845,33.08841,33.04352
3.1021339893341064,1.64,0.424,32.6525,32.95059,33.08469,33.06052,33.00922,32.97833,33.08969,33.04541
3.1789469718933105,1.896,0.527,32.64276,32.93881,33.07394,33.05289,33.0051,32.97708,33.09222,33.05078
3.255229949951172,2.068,0.652,32.63721,32.93005,33.06689,33.04767,33.00275,32.97754,33.09366,33.05222
3.3299829959869385,2.321,0.76,32.62961,32.91757,33.05539,33.04037,33.00049,32.97754,33.09323,33.05399
3.4045989513397217,2.489,0.886,32.62427,32.90903,33.04846,33.0361,32.99747,32.9776,33.09467,33.0553
3.4816360473632812,2.736,0.996,32.61844,32.89944,33.03839,33.02756,32.99307,32.97668,33.09775,33.05945
3.5559940338134766,2.897,1.121,32.61469,32.89236,33.03198,33.02274,32.99078,32.97662,33.09836,33.06107
3.639145851135254,3.138,1.231,32.60913,32.88162,33.02127,33.01657,32.98761,32.97495,33.0986,33.06345
3.707821846008301,3.296,1.353,32.60629,32.87506,33.01508,33.01193,32.98495,32.97458,33.0993,33.06592
3.784122943878174,3.53,1.461,32.60455,32.86606,33.0051,33.00372,32.98065,32.9758,33.1012,33.06613
3.8592429161071777,3.68,1.58,32.60306,32.8602,32.99921,32.99878,32.97824,32.9744,33.10153,33.06805
3.937185049057007,3.905,1.682,32.60098,32.85242,32.99084,32.99326,32.97394,32.97217,33.10226,33.07172
4.016864061355591,4.052,1.796,32.60037,32.84753,32.98474,32.98825,32.9715,32.97113,33.10291,33.07272
4.087275981903076,4.266,1.894,32.60217,32.83987,32.97501,32.9812,32.96848,32.97122,33.10321,33.07333
4.1615989208221436,4.405,2.002,32.60297,32.83502,32.96985,32.9772,32.96576,32.97055,33.10349,33.07413
4.238250017166138,4.609,2.096,32.60489,32.83041,32.96222,32.97018,32.96008,32.96899,33.10535,33.07706
4.314831018447876,4.742,2.199,32.60748,32.82684,32.95734,32.96594,32.95767,32.96811,33.10519,33.07809
4.396842002868652,4.934,2.289,32.61176,32.8205,32.94983,32.96063,32.95505,32.96667,33.10403,33.07855
4.46502685546875,5.06,2.389,32.61606,32.8175,32.94519,32.95667,32.95218,32.96506,33.10406,33.08026
4.541007041931152,5.238,2.472,32.62378,32.81451,32.93854,32.94965,32.94739,32.96497,33.10611,33.08173
4.6181418895721436,5.356,2.563,32.62851,32.81299,32.93423,32.94525,32.9451,32.96384,33.10556,33.08252
4.693575859069824,5.524,2.64,32.63641,32.80997,32.92947,32.94089,32.9411,32.961,33.10495,33.08401
4.766955852508545,5.632,2.724,32.64349,32.80844,32.92468,32.93735,32.93869,32.95987,33.10486,33.08371
4.8435959815979,5.785,2.794,32.65512,32.80734,32.91907,32.93146,32.93515,32.96036,33.10519,33.08337
4.918030023574829,5.882,2.871,32.66287,32.80704,32.9155,32.9281,32.93314,32.95871,33.1048,33.08417
4.996824026107788,6.023,2.937,32.67609,32.80759,32.91293,32.92276,32.92825,32.95557,33.10446,33.08755
5.087727069854736,6.113,3.008,32.68536,32.80908,32.90924,32.91995,32.92587,32.95459,33.10461,33.08752
5.146241903305054,6.238,3.066,32.70059,32.80936,32.90506,32.9162,32.92334,32.95361,33.10303,33.08685
5.221232891082764,6.316,3.128,32.71161,32.81039,32.90265,32.91351,32.92093,32.95197,33.10297,33.08719
5.299233913421631,6.426,3.18,32.72971,32.8147,32.90012,32.90869,32.91614,32.9505,33.10391,33.08777
