frequency,V0_amp,V1_amp,V2_amp,V3_amp,V4_amp,V5_amp,V6_amp,V7_amp,V8_amp,V9_amp,V10_amp,V11_amp,V12_amp,V13_amp,V14_amp,V15_amp,V16_amp,V17_amp,V18_amp,V19_amp,V20_amp,V21_amp,V22_amp,V23_amp,V24_amp,V25_amp,V26_amp,V27_amp,V28_amp,V29_amp,V30_amp,V31_amp,V32_amp,V33_amp,V34_amp,V35_amp,V36_amp,V37_amp,V38_amp,V39_amp,V40_amp
1.446946e+04,1.242264e+00,1.241084e+00,1.234795e+00,1.224826e+00,1.222663e+00,1.223680e+00,1.232396e+00,1.244654e+00,1.260190e+00,1.267536e+00,1.283820e+00,1.290046e+00,1.291487e+00,1.287377e+00,1.279671e+00,1.271493e+00,1.263528e+00,1.248860e+00,1.239886e+00,1.236856e+00,1.238080e+00,1.247341e+00,1.264190e+00,1.260344e+00,1.271623e+00,1.287475e+00,1.291317e+00,1.291456e+00,1.293420e+00,1.287449e+00,1.268340e+00,1.253973e+00,1.238823e+00,1.227411e+00,1.223141e+00,1.224907e+00,1.229192e+00,1.235175e+00,1.242215e+00,1.244551e+00,1.245389e+00
1.591441e+04,1.278925e+00,1.285551e+00,1.272610e+00,1.254166e+00,1.242528e+00,1.228330e+00,1.220026e+00,1.216683e+00,1.217651e+00,1.227663e+00,1.247227e+00,1.269169e+00,1.279728e+00,1.292340e+00,1.304662e+00,1.306203e+00,1.284455e+00,1.247948e+00,1.242649e+00,1.240035e+00,1.239826e+00,1.237543e+00,1.239141e+00,1.233586e+00,1.244270e+00,1.259671e+00,1.288132e+00,1.302111e+00,1.299325e+00,1.284909e+00,1.264828e+00,1.261023e+00,1.245709e+00,1.230265e+00,1.224153e+00,1.220669e+00,1.227134e+00,1.233743e+00,1.239223e+00,1.242322e+00,1.245511e+00
1.735935e+04,1.255091e+00,1.283135e+00,1.301801e+00,1.307891e+00,1.294633e+00,1.274272e+00,1.253910e+00,1.233136e+00,1.217960e+00,1.212440e+00,1.219845e+00,1.236628e+00,1.257096e+00,1.271386e+00,1.297017e+00,1.315445e+00,1.327147e+00,1.304294e+00,1.290315e+00,1.267858e+00,1.248445e+00,1.237027e+00,1.239587e+00,1.238823e+00,1.237962e+00,1.254716e+00,1.279649e+00,1.285995e+00,1.306003e+00,1.304276e+00,1.297334e+00,1.273766e+00,1.251643e+00,1.234818e+00,1.221412e+00,1.220102e+00,1.224388e+00,1.229769e+00,1.238927e+00,1.245595e+00,1.247450e+00
1.880430e+04,1.202758e+00,1.239674e+00,1.264535e+00,1.288135e+00,1.295873e+00,1.299144e+00,1.292170e+00,1.272699e+00,1.259393e+00,1.235265e+00,1.225551e+00,1.226039e+00,1.226483e+00,1.238583e+00,1.263304e+00,1.297011e+00,1.320736e+00,1.323943e+00,1.308741e+00,1.286432e+00,1.280500e+00,1.261568e+00,1.243220e+00,1.231513e+00,1.224088e+00,1.247396e+00,1.257642e+00,1.281861e+00,1.301882e+00,1.307485e+00,1.305028e+00,1.285484e+00,1.257980e+00,1.240296e+00,1.224739e+00,1.219920e+00,1.224261e+00,1.233028e+00,1.239214e+00,1.245125e+00,1.245816e+00
2.024924e+04,1.213135e+00,1.226532e+00,1.226808e+00,1.232450e+00,1.247130e+00,1.264021e+00,1.289411e+00,1.292720e+00,1.275851e+00,1.258146e+00,1.250785e+00,1.239611e+00,1.232410e+00,1.226351e+00,1.237032e+00,1.271012e+00,1.287031e+00,1.266448e+00,1.273261e+00,1.301750e+00,1.302953e+00,1.298095e+00,1.269402e+00,1.221776e+00,1.217008e+00,1.213492e+00,1.242247e+00,1.266028e+00,1.290854e+00,1.287470e+00,1.276968e+00,1.286752e+00,1.274653e+00,1.248193e+00,1.229517e+00,1.219765e+00,1.222832e+00,1.229192e+00,1.232805e+00,1.243138e+00,1.244985e+00
2.169419e+04,1.253964e+00,1.264900e+00,1.267158e+00,1.260844e+00,1.251962e+00,1.237686e+00,1.246617e+00,1.250365e+00,1.270665e+00,1.287506e+00,1.294292e+00,1.289440e+00,1.276457e+00,1.254607e+00,1.243376e+00,1.256783e+00,1.271166e+00,1.288180e+00,1.297726e+00,1.311708e+00,1.322678e+00,1.320312e+00,1.286391e+00,1.253628e+00,1.231105e+00,1.227403e+00,1.234923e+00,1.254363e+00,1.283627e+00,1.316046e+00,1.319013e+00,1.305126e+00,1.279658e+00,1.255176e+00,1.234091e+00,1.219967e+00,1.222837e+00,1.229016e+00,1.239051e+00,1.247986e+00,1.251261e+00
2.313914e+04,1.225698e+00,1.273313e+00,1.308781e+00,1.306148e+00,1.302753e+00,1.270965e+00,1.229665e+00,1.222977e+00,1.229953e+00,1.245917e+00,1.273677e+00,1.297279e+00,1.308838e+00,1.290785e+00,1.272693e+00,1.271984e+00,1.273241e+00,1.250910e+00,1.265423e+00,1.285871e+00,1.298894e+00,1.326892e+00,1.321304e+00,1.284371e+00,1.254269e+00,1.235744e+00,1.222425e+00,1.240490e+00,1.271305e+00,1.287751e+00,1.317978e+00,1.315522e+00,1.286727e+00,1.257838e+00,1.236406e+00,1.219045e+00,1.219943e+00,1.227100e+00,1.238261e+00,1.243166e+00,1.250727e+00
2.458408e+04,1.170273e+00,1.213701e+00,1.271384e+00,1.324666e+00,1.327809e+00,1.313452e+00,1.291534e+00,1.248250e+00,1.220141e+00,1.207394e+00,1.240328e+00,1.264236e+00,1.285995e+00,1.306843e+00,1.315434e+00,1.316655e+00,1.283765e+00,1.262269e+00,1.241893e+00,1.259331e+00,1.293092e+00,1.318210e+00,1.310854e+00,1.301386e+00,1.282667e+00,1.247966e+00,1.235287e+00,1.237451e+00,1.261716e+00,1.296903e+00,1.315891e+00,1.314237e+00,1.288802e+00,1.271071e+00,1.238042e+00,1.224344e+00,1.222579e+00,1.224913e+00,1.236851e+00,1.240799e+00,1.248825e+00
2.602903e+04,1.187744e+00,1.195974e+00,1.224671e+00,1.257561e+00,1.295184e+00,1.325013e+00,1.334744e+00,1.300523e+00,1.273465e+00,1.233032e+00,1.216758e+00,1.230475e+00,1.252225e+00,1.280403e+00,1.313044e+00,1.351492e+00,1.351488e+00,1.292570e+00,1.244932e+00,1.237262e+00,1.261393e+00,1.298121e+00,1.320213e+00,1.325113e+00,1.291018e+00,1.273461e+00,1.241559e+00,1.239141e+00,1.253826e+00,1.288758e+00,1.305357e+00,1.313214e+00,1.301290e+00,1.281387e+00,1.248202e+00,1.228401e+00,1.218864e+00,1.221537e+00,1.240110e+00,1.246044e+00,1.252162e+00
2.747397e+04,1.252992e+00,1.243184e+00,1.229244e+00,1.207183e+00,1.241927e+00,1.281012e+00,1.312794e+00,1.330784e+00,1.312749e+00,1.255733e+00,1.225849e+00,1.218219e+00,1.228959e+00,1.241420e+00,1.299243e+00,1.361115e+00,1.363010e+00,1.279896e+00,1.258757e+00,1.243022e+00,1.239571e+00,1.263702e+00,1.280965e+00,1.308178e+00,1.311672e+00,1.294804e+00,1.270779e+00,1.250308e+00,1.233015e+00,1.233487e+00,1.284236e+00,1.312702e+00,1.310699e+00,1.286649e+00,1.253784e+00,1.237362e+00,1.221591e+00,1.221222e+00,1.233104e+00,1.249904e+00,1.255552e+00
2.891892e+04,1.238126e+00,1.274034e+00,1.292720e+00,1.284244e+00,1.238408e+00,1.229824e+00,1.227431e+00,1.245755e+00,1.291027e+00,1.305205e+00,1.299377e+00,1.267379e+00,1.225734e+00,1.207316e+00,1.236423e+00,1.290778e+00,1.311654e+00,1.335792e+00,1.311262e+00,1.260679e+00,1.214201e+00,1.208076e+00,1.232713e+00,1.285685e+00,1.308821e+00,1.312252e+00,1.288692e+00,1.239319e+00,1.213650e+00,1.214310e+00,1.262512e+00,1.305833e+00,1.306135e+00,1.284691e+00,1.255547e+00,1.238437e+00,1.225999e+00,1.214921e+00,1.233292e+00,1.246573e+00,1.253524e+00
3.036387e+04,1.163451e+00,1.236454e+00,1.292868e+00,1.310224e+00,1.291369e+00,1.261455e+00,1.218969e+00,1.224616e+00,1.235472e+00,1.280077e+00,1.320035e+00,1.303632e+00,1.251168e+00,1.205869e+00,1.193012e+00,1.269525e+00,1.314142e+00,1.320910e+00,1.313391e+00,1.268002e+00,1.228062e+00,1.225489e+00,1.226624e+00,1.262559e+00,1.293364e+00,1.297546e+00,1.295000e+00,1.257172e+00,1.220010e+00,1.238527e+00,1.251947e+00,1.286374e+00,1.298271e+00,1.278151e+00,1.264457e+00,1.242084e+00,1.210764e+00,1.223820e+00,1.229457e+00,1.237671e+00,1.254252e+00
3.180881e+04,1.173763e+00,1.174368e+00,1.234410e+00,1.277945e+00,1.317415e+00,1.314557e+00,1.264657e+00,1.225317e+00,1.207072e+00,1.234324e+00,1.284543e+00,1.320095e+00,1.297819e+00,1.235780e+00,1.213764e+00,1.233070e+00,1.281659e+00,1.294726e+00,1.300534e+00,1.293433e+00,1.251838e+00,1.241694e+00,1.220365e+00,1.240763e+00,1.268544e+00,1.303816e+00,1.303147e+00,1.258563e+00,1.238313e+00,1.223296e+00,1.248583e+00,1.266443e+00,1.292501e+00,1.291303e+00,1.264613e+00,1.247272e+00,1.222500e+00,1.223351e+00,1.227579e+00,1.243014e+00,1.255837e+00
3.325376e+04,1.223172e+00,1.194363e+00,1.203663e+00,1.237162e+00,1.285948e+00,1.322062e+00,1.301348e+00,1.268344e+00,1.206323e+00,1.211038e+00,1.264156e+00,1.304337e+00,1.291769e+00,1.270353e+00,1.226170e+00,1.248021e+00,1.256105e+00,1.277321e+00,1.278268e+00,1.296530e+00,1.272817e+00,1.265927e+00,1.231965e+00,1.232956e+00,1.247102e+00,1.297102e+00,1.293403e+00,1.284399e+00,1.234741e+00,1.240455e+00,1.232066e+00,1.270136e+00,1.279037e+00,1.296131e+00,1.265639e+00,1.253919e+00,1.220484e+00,1.225313e+00,1.221468e+00,1.247801e+00,1.251318e+00
3.469870e+04,1.248368e+00,1.230841e+00,1.222207e+00,1.235561e+00,1.248783e+00,1.299317e+00,1.309003e+00,1.288817e+00,1.235260e+00,1.220552e+00,1.259223e+00,1.277533e+00,1.284779e+00,1.259846e+00,1.256875e+00,1.269929e+00,1.276449e+00,1.257667e+00,1.261807e+00,1.281835e+00,1.282194e+00,1.284781e+00,1.249575e+00,1.234799e+00,1.242882e+00,1.284961e+00,1.304227e+00,1.286959e+00,1.259255e+00,1.238416e+00,1.247439e+00,1.259459e+00,1.281568e+00,1.294075e+00,1.277600e+00,1.259242e+00,1.228017e+00,1.227344e+00,1.228652e+00,1.249224e+00,1.250195e+00
3.614365e+04,1.243387e+00,1.225531e+00,1.233399e+00,1.242865e+00,1.250501e+00,1.295205e+00,1.294508e+00,1.278721e+00,1.245106e+00,1.220128e+00,1.267867e+00,1.295007e+00,1.273914e+00,1.249481e+00,1.244579e+00,1.278345e+00,1.304774e+00,1.262402e+00,1.254564e+00,1.265235e+00,1.270459e+00,1.298418e+00,1.259638e+00,1.243604e+00,1.246114e+00,1.269444e+00,1.295666e+00,1.289330e+00,1.254830e+00,1.260186e+00,1.244692e+00,1.250934e+00,1.280551e+00,1.289564e+00,1.281977e+00,1.265787e+00,1.227469e+00,1.227333e+00,1.234533e+00,1.241264e+00,1.263353e+00
3.758860e+04,1.257500e+00,1.237246e+00,1.223141e+00,1.222248e+00,1.261119e+00,1.315152e+00,1.321775e+00,1.275983e+00,1.228401e+00,1.217010e+00,1.285527e+00,1.317466e+00,1.290560e+00,1.226898e+00,1.218658e+00,1.285347e+00,1.316913e+00,1.289590e+00,1.260847e+00,1.251983e+00,1.263532e+00,1.292792e+00,1.280977e+00,1.245231e+00,1.247576e+00,1.271248e+00,1.288502e+00,1.281862e+00,1.273787e+00,1.265435e+00,1.248419e+00,1.259530e+00,1.275858e+00,1.284063e+00,1.283800e+00,1.272392e+00,1.233812e+00,1.223185e+00,1.237312e+00,1.246422e+00,1.259065e+00
3.903354e+04,1.284916e+00,1.288228e+00,1.240035e+00,1.192076e+00,1.217125e+00,1.308908e+00,1.362034e+00,1.301247e+00,1.221887e+00,1.186019e+00,1.271831e+00,1.339259e+00,1.317778e+00,1.250278e+00,1.214093e+00,1.274080e+00,1.311580e+00,1.306675e+00,1.273991e+00,1.250171e+00,1.259798e+00,1.283402e+00,1.286673e+00,1.263440e+00,1.248166e+00,1.259155e+00,1.285806e+00,1.282425e+00,1.270178e+00,1.263775e+00,1.266372e+00,1.265060e+00,1.270468e+00,1.278809e+00,1.282590e+00,1.277439e+00,1.245080e+00,1.221354e+00,1.231522e+00,1.251342e+00,1.262488e+00
4.047849e+04,1.270121e+00,1.334589e+00,1.291364e+00,1.188744e+00,1.173857e+00,1.277264e+00,1.373904e+00,1.354343e+00,1.240473e+00,1.157882e+00,1.248900e+00,1.333909e+00,1.342371e+00,1.258990e+00,1.206016e+00,1.261518e+00,1.307028e+00,1.310698e+00,1.279244e+00,1.255860e+00,1.262911e+00,1.281477e+00,1.281393e+00,1.265272e+00,1.263897e+00,1.280177e+00,1.284723e+00,1.263562e+00,1.258041e+00,1.278789e+00,1.275688e+00,1.269239e+00,1.265333e+00,1.273241e+00,1.278145e+00,1.279860e+00,1.253052e+00,1.232253e+00,1.229843e+00,1.238530e+00,1.265696e+00
4.192343e+04,1.221568e+00,1.344344e+00,1.348933e+00,1.234204e+00,1.147528e+00,1.242032e+00,1.358047e+00,1.390669e+00,1.273130e+00,1.163244e+00,1.229785e+00,1.339847e+00,1.338739e+00,1.272541e+00,1.194496e+00,1.248026e+00,1.315341e+00,1.313116e+00,1.279374e+00,1.255214e+00,1.269070e+00,1.293059e+00,1.269369e+00,1.259143e+00,1.253958e+00,1.276335e+00,1.293266e+00,1.274727e+00,1.261323e+00,1.280184e+00,1.275655e+00,1.271458e+00,1.261258e+00,1.267783e+00,1.276330e+00,1.278306e+00,1.256064e+00,1.235023e+00,1.237009e+00,1.250018e+00,1.260623e+00
4.336838e+04,1.152000e+00,1.326383e+00,1.398600e+00,1.289613e+00,1.138684e+00,1.196050e+00,1.352310e+00,1.410749e+00,1.311072e+00,1.154391e+00,1.202565e+00,1.325310e+00,1.370421e+00,1.285320e+00,1.191937e+00,1.240884e+00,1.325337e+00,1.322372e+00,1.270829e+00,1.242716e+00,1.266983e+00,1.304798e+00,1.279972e+00,1.247966e+00,1.250288e+00,1.287048e+00,1.302423e+00,1.268238e+00,1.250815e+00,1.265852e+00,1.269288e+00,1.272018e+00,1.258077e+00,1.262229e+00,1.276739e+00,1.270219e+00,1.251277e+00,1.230838e+00,1.228614e+00,1.243092e+00,1.265442e+00
4.481333e+04,1.058955e+00,1.266621e+00,1.438567e+00,1.370129e+00,1.166754e+00,1.126415e+00,1.315037e+00,1.452315e+00,1.354581e+00,1.140636e+00,1.154303e+00,1.321084e+00,1.395791e+00,1.298838e+00,1.176631e+00,1.220775e+00,1.320744e+00,1.329285e+00,1.276713e+00,1.223110e+00,1.246681e+00,1.300172e+00,1.296636e+00,1.249203e+00,1.232266e+00,1.269408e+00,1.302167e+00,1.272299e+00,1.223983e+00,1.244010e+00,1.267750e+00,1.268508e+00,1.253889e+00,1.254795e+00,1.271843e+00,1.276391e+00,1.246370e+00,1.225492e+00,1.224320e+00,1.238562e+00,1.260415e+00
4.625827e+04,1.052413e+00,1.133122e+00,1.413011e+00,1.457130e+00,1.255318e+00,1.071000e+00,1.212914e+00,1.444411e+00,1.429250e+00,1.189102e+00,1.095084e+00,1.277664e+00,1.394755e+00,1.348370e+00,1.161645e+00,1.174717e+00,1.292625e+00,1.348280e+00,1.297921e+00,1.207931e+00,1.203485e+00,1.283643e+00,1.305721e+00,1.241426e+00,1.216408e+00,1.264112e+00,1.308536e+00,1.274982e+00,1.224092e+00,1.241717e+00,1.263758e+00,1.269258e+00,1.250653e+00,1.247306e+00,1.263251e+00,1.269066e+00,1.250625e+00,1.226791e+00,1.222249e+00,1.232356e+00,1.253166e+00
4.770322e+04,1.172312e+00,1.021979e+00,1.299349e+00,1.491017e+00,1.367660e+00,1.097739e+00,1.105985e+00,1.384967e+00,1.474602e+00,1.276206e+00,1.085617e+00,1.194459e+00,1.377636e+00,1.392666e+00,1.208136e+00,1.144764e+00,1.263335e+00,1.355128e+00,1.325956e+00,1.207040e+00,1.175946e+00,1.283917e+00,1.313626e+00,1.262260e+00,1.208979e+00,1.231637e+00,1.293894e+00,1.268458e+00,1.227682e+00,1.238404e+00,1.259134e+00,1.272367e+00,1.260667e+00,1.244875e+00,1.256641e+00,1.266010e+00,1.250286e+00,1.220210e+00,1.206439e+00,1.224081e+00,1.247123e+00
4.914816e+04,1.316412e+00,1.054878e+00,1.161267e+00,1.424886e+00,1.445548e+00,1.214230e+00,1.081233e+00,1.298165e+00,1.471159e+00,1.338498e+00,1.123380e+00,1.153502e+00,1.338145e+00,1.414920e+00,1.273606e+00,1.149155e+00,1.228786e+00,1.338390e+00,1.356936e+00,1.242360e+00,1.177440e+00,1.272159e+00,1.329658e+00,1.290489e+00,1.208878e+00,1.236435e+00,1.303131e+00,1.300770e+00,1.236057e+00,1.239544e+00,1.258313e+00,1.282152e+00,1.262928e+00,1.253509e+00,1.257371e+00,1.267042e+00,1.250720e+00,1.228153e+00,1.225648e+00,1.235281e+00,1.255718e+00
5.059311e+04,1.371354e+00,1.169954e+00,1.130820e+00,1.328784e+00,1.438379e+00,1.304325e+00,1.130078e+00,1.228814e+00,1.404643e+00,1.375341e+00,1.198154e+00,1.158408e+00,1.283370e+00,1.398486e+00,1.320893e+00,1.196767e+00,1.209372e+00,1.307475e+00,1.383886e+00,1.286788e+00,1.195218e+00,1.249212e+00,1.319097e+00,1.310202e+00,1.242587e+00,1.223313e+00,1.309208e+00,1.322678e+00,1.263600e+00,1.246355e+00,1.262764e+00,1.294241e+00,1.284351e+00,1.270104e+00,1.260697e+00,1.266000e+00,1.268002e+00,1.250430e+00,1.232987e+00,1.239596e+00,1.269703e+00
5.203806e+04,1.345786e+00,1.231444e+00,1.167950e+00,1.285493e+00,1.383885e+00,1.320106e+00,1.204628e+00,1.227513e+00,1.370600e+00,1.356327e+00,1.244859e+00,1.201250e+00,1.268606e+00,1.353870e+00,1.332411e+00,1.248907e+00,1.209473e+00,1.289669e+00,1.377869e+00,1.321039e+00,1.221487e+00,1.239765e+00,1.322261e+00,1.344104e+00,1.262081e+00,1.244345e+00,1.297392e+00,1.324769e+00,1.287669e+00,1.257027e+00,1.263003e+00,1.302229e+00,1.310789e+00,1.283894e+00,1.261423e+00,1.283959e+00,1.284740e+00,1.250183e+00,1.246632e+00,1.253573e+00,1.270003e+00
5.348300e+04,1.335396e+00,1.237143e+00,1.189477e+00,1.293446e+00,1.368765e+00,1.307596e+00,1.221093e+00,1.263632e+00,1.369632e+00,1.323995e+00,1.251894e+00,1.224255e+00,1.279395e+00,1.340271e+00,1.315279e+00,1.285211e+00,1.236780e+00,1.269335e+00,1.353583e+00,1.346993e+00,1.238999e+00,1.244823e+00,1.311402e+00,1.334148e+00,1.287111e+00,1.242373e+00,1.306130e+00,1.319669e+00,1.298206e+00,1.272504e+00,1.259748e+00,1.300930e+00,1.315621e+00,1.289909e+00,1.272878e+00,1.288525e+00,1.278431e+00,1.268371e+00,1.248477e+00,1.254803e+00,1.285618e+00
5.492795e+04,1.355453e+00,1.259477e+00,1.175562e+00,1.281298e+00,1.373854e+00,1.324006e+00,1.204663e+00,1.265347e+00,1.373968e+00,1.325557e+00,1.227600e+00,1.248586e+00,1.289179e+00,1.337052e+00,1.290503e+00,1.296033e+00,1.262492e+00,1.265573e+00,1.342734e+00,1.350094e+00,1.248953e+00,1.247413e+00,1.291167e+00,1.345540e+00,1.286232e+00,1.256739e+00,1.302384e+00,1.322514e+00,1.300807e+00,1.289226e+00,1.258185e+00,1.297030e+00,1.322322e+00,1.290816e+00,1.278149e+00,1.280614e+00,1.288382e+00,1.267447e+00,1.253656e+00,1.252492e+00,1.282515e+00
5.637289e+04,1.350661e+00,1.306504e+00,1.189275e+00,1.247158e+00,1.386849e+00,1.363066e+00,1.203818e+00,1.241203e+00,1.403383e+00,1.346898e+00,1.234350e+00,1.245266e+00,1.318411e+00,1.338141e+00,1.287242e+00,1.299521e+00,1.281269e+00,1.269094e+00,1.340923e+00,1.349842e+00,1.268725e+00,1.247029e+00,1.304952e+00,1.327897e+00,1.302551e+00,1.267962e+00,1.295622e+00,1.321060e+00,1.304345e+00,1.302347e+00,1.264479e+00,1.293380e+00,1.328637e+00,1.293137e+00,1.278808e+00,1.282928e+00,1.292277e+00,1.277464e+00,1.255020e+00,1.261628e+00,1.283707e+00
