frequency,V0_amp,V1_amp,V2_amp,V3_amp,V4_amp,V5_amp,V6_amp,V7_amp,V8_amp,V9_amp,V10_amp,V11_amp,V12_amp,V13_amp,V14_amp,V15_amp,V16_amp,V17_amp,V18_amp,V19_amp,V20_amp,V21_amp,V22_amp,V23_amp,V24_amp,V25_amp,V26_amp,V27_amp,V28_amp,V29_amp,V30_amp,V31_amp,V32_amp,V33_amp,V34_amp,V35_amp,V36_amp,V37_amp,V38_amp,V39_amp,V40_amp
1.446946e+04,1.266583e+00,1.130969e+00,1.058530e+00,9.405440e-01,9.403032e-01,9.789177e-01,1.077704e+00,1.158911e+00,1.228092e+00,1.286156e+00,1.307534e+00,1.319591e+00,1.315935e+00,1.294370e+00,1.239766e+00,1.217418e+00,1.187233e+00,1.131074e+00,1.102379e+00,1.096036e+00,1.108553e+00,1.149500e+00,1.174357e+00,1.191660e+00,1.217616e+00,1.246299e+00,1.284364e+00,1.306039e+00,1.311594e+00,1.306244e+00,1.285710e+00,1.253013e+00,1.214503e+00,1.181649e+00,1.144620e+00,1.120618e+00,1.133126e+00,1.167229e+00,1.192412e+00,1.205223e+00,1.203829e+00
1.591441e+04,1.448756e+00,1.322236e+00,1.236594e+00,1.038938e+00,9.655098e-01,9.445429e-01,9.819379e-01,1.053990e+00,1.118969e+00,1.198199e+00,1.238214e+00,1.272553e+00,1.289624e+00,1.287610e+00,1.293941e+00,1.284937e+00,1.261978e+00,1.206886e+00,1.164149e+00,1.125356e+00,1.113071e+00,1.119309e+00,1.137313e+00,1.140731e+00,1.160105e+00,1.202021e+00,1.265516e+00,1.309003e+00,1.331303e+00,1.334450e+00,1.321028e+00,1.289450e+00,1.244248e+00,1.202135e+00,1.151360e+00,1.112632e+00,1.121319e+00,1.160541e+00,1.190141e+00,1.205730e+00,1.204749e+00
1.735935e+04,1.463756e+00,1.400461e+00,1.337844e+00,1.177309e+00,1.090340e+00,1.039409e+00,1.018605e+00,1.044238e+00,1.087439e+00,1.131875e+00,1.162824e+00,1.185905e+00,1.235483e+00,1.248629e+00,1.285467e+00,1.312627e+00,1.309142e+00,1.287742e+00,1.255023e+00,1.215896e+00,1.195649e+00,1.162194e+00,1.158687e+00,1.137993e+00,1.118803e+00,1.157876e+00,1.244407e+00,1.315479e+00,1.358308e+00,1.375056e+00,1.375287e+00,1.348733e+00,1.300858e+00,1.250049e+00,1.183630e+00,1.125423e+00,1.128068e+00,1.171857e+00,1.206665e+00,1.226891e+00,1.225318e+00
1.880430e+04,1.398118e+00,1.326843e+00,1.282197e+00,1.143290e+00,1.096643e+00,1.089872e+00,1.114540e+00,1.145631e+00,1.180023e+00,1.203220e+00,1.191895e+00,1.174508e+00,1.156901e+00,1.161106e+00,1.194302e+00,1.232963e+00,1.264957e+00,1.287787e+00,1.306961e+00,1.307541e+00,1.296660e+00,1.255479e+00,1.235209e+00,1.182279e+00,1.089090e+00,1.095020e+00,1.190430e+00,1.288217e+00,1.357767e+00,1.388479e+00,1.410299e+00,1.396663e+00,1.353073e+00,1.296496e+00,1.212537e+00,1.133625e+00,1.127023e+00,1.173088e+00,1.215555e+00,1.238222e+00,1.234670e+00
2.024924e+04,1.527893e+00,1.425787e+00,1.315892e+00,1.062481e+00,9.737637e-01,9.628615e-01,1.048574e+00,1.167616e+00,1.243551e+00,1.313700e+00,1.325748e+00,1.283623e+00,1.196193e+00,1.134936e+00,1.081795e+00,1.094878e+00,1.103969e+00,1.160761e+00,1.233892e+00,1.317102e+00,1.349931e+00,1.342543e+00,1.326292e+00,1.250878e+00,1.081136e+00,1.018998e+00,1.091090e+00,1.201310e+00,1.292497e+00,1.343730e+00,1.393341e+00,1.397268e+00,1.365017e+00,1.306313e+00,1.210504e+00,1.109929e+00,1.089599e+00,1.137230e+00,1.184935e+00,1.210469e+00,1.208764e+00
2.169419e+04,1.710291e+00,1.661141e+00,1.585663e+00,1.257401e+00,1.010152e+00,8.263456e-01,8.420993e-01,9.737111e-01,1.113148e+00,1.299535e+00,1.343236e+00,1.391701e+00,1.378987e+00,1.278783e+00,1.121813e+00,1.066157e+00,9.953422e-01,9.824682e-01,1.064780e+00,1.231997e+00,1.324921e+00,1.398304e+00,1.405529e+00,1.332628e+00,1.111863e+00,9.728151e-01,9.849526e-01,1.087142e+00,1.194604e+00,1.261553e+00,1.340277e+00,1.369361e+00,1.353983e+00,1.300214e+00,1.196678e+00,1.075568e+00,1.041175e+00,1.086366e+00,1.137792e+00,1.166395e+00,1.164210e+00
2.313914e+04,1.587125e+00,1.770275e+00,1.768020e+00,1.560062e+00,1.320844e+00,1.064376e+00,7.933820e-01,7.747796e-01,8.972511e-01,1.118200e+00,1.252073e+00,1.386034e+00,1.467359e+00,1.461399e+00,1.323564e+00,1.240332e+00,1.085994e+00,9.111607e-01,9.020345e-01,1.095395e+00,1.258629e+00,1.443760e+00,1.491409e+00,1.446672e+00,1.213692e+00,1.002086e+00,9.311238e-01,1.000816e+00,1.112248e+00,1.192451e+00,1.304549e+00,1.362383e+00,1.370141e+00,1.322786e+00,1.212065e+00,1.068650e+00,1.014930e+00,1.061278e+00,1.118836e+00,1.151526e+00,1.148202e+00
2.458408e+04,1.155549e+00,1.486773e+00,1.609325e+00,1.678927e+00,1.603359e+00,1.403829e+00,1.086898e+00,8.823264e-01,7.710287e-01,8.792227e-01,9.994214e-01,1.245834e+00,1.485785e+00,1.571847e+00,1.598754e+00,1.547757e+00,1.376755e+00,1.062023e+00,8.559099e-01,9.514600e-01,1.160821e+00,1.476526e+00,1.583604e+00,1.586164e+00,1.378407e+00,1.120153e+00,9.592539e-01,9.649157e-01,1.066000e+00,1.157316e+00,1.304275e+00,1.397699e+00,1.437529e+00,1.401717e+00,1.283727e+00,1.110942e+00,1.036570e+00,1.079767e+00,1.145023e+00,1.182144e+00,1.178718e+00
2.602903e+04,9.981846e-01,1.060627e+00,1.137023e+00,1.393148e+00,1.514970e+00,1.541434e+00,1.414061e+00,1.284744e+00,1.064822e+00,8.854534e-01,8.484521e-01,9.516476e-01,1.258322e+00,1.522532e+00,1.789095e+00,1.826349e+00,1.713047e+00,1.376480e+00,1.014138e+00,8.346554e-01,1.015519e+00,1.449864e+00,1.620272e+00,1.691179e+00,1.552208e+00,1.286638e+00,1.052492e+00,9.719505e-01,1.031677e+00,1.121055e+00,1.297425e+00,1.433225e+00,1.513958e+00,1.498426e+00,1.375381e+00,1.174033e+00,1.071589e+00,1.109857e+00,1.183371e+00,1.226175e+00,1.223068e+00
2.747397e+04,1.498519e+00,1.314289e+00,1.155352e+00,9.390088e-01,1.056964e+00,1.251813e+00,1.465492e+00,1.520541e+00,1.415295e+00,1.269721e+00,1.097799e+00,8.130072e-01,9.172340e-01,1.212113e+00,1.715133e+00,1.867578e+00,1.875327e+00,1.638140e+00,1.259757e+00,8.294179e-01,8.451682e-01,1.287369e+00,1.513668e+00,1.647130e+00,1.615154e+00,1.399400e+00,1.142774e+00,9.792764e-01,9.697948e-01,1.032727e+00,1.218732e+00,1.391821e+00,1.516243e+00,1.523883e+00,1.407895e+00,1.190542e+00,1.060804e+00,1.090594e+00,1.169868e+00,1.217502e+00,1.213528e+00
2.891892e+04,1.695922e+00,1.786891e+00,1.658206e+00,1.178435e+00,8.436791e-01,7.869378e-01,1.117558e+00,1.357926e+00,1.527184e+00,1.513871e+00,1.425297e+00,1.051542e+00,7.392631e-01,8.140843e-01,1.383983e+00,1.628511e+00,1.775677e+00,1.701578e+00,1.422098e+00,9.396948e-01,7.558025e-01,1.041745e+00,1.277715e+00,1.452147e+00,1.538513e+00,1.409669e+00,1.193221e+00,9.874353e-01,9.020019e-01,9.173779e-01,1.076473e+00,1.267844e+00,1.430947e+00,1.469831e+00,1.369404e+00,1.152287e+00,1.001863e+00,1.016820e+00,1.100420e+00,1.149888e+00,1.145433e+00
3.036387e+04,1.373543e+00,1.814967e+00,1.891522e+00,1.640209e+00,1.271375e+00,8.371902e-01,6.726740e-01,1.016089e+00,1.351829e+00,1.563987e+00,1.543736e+00,1.316416e+00,9.657273e-01,7.244154e-01,1.027883e+00,1.313245e+00,1.526300e+00,1.616009e+00,1.477250e+00,1.076943e+00,8.198683e-01,8.565343e-01,1.052723e+00,1.240547e+00,1.418360e+00,1.385308e+00,1.240359e+00,1.035195e+00,8.899491e-01,8.473978e-01,9.521926e-01,1.154215e+00,1.357304e+00,1.419313e+00,1.341372e+00,1.125656e+00,9.557394e-01,9.615786e-01,1.044952e+00,1.097937e+00,1.092251e+00
3.180881e+04,8.541204e-01,1.497306e+00,1.704597e+00,1.837919e+00,1.646068e+00,1.201055e+00,6.587866e-01,7.159003e-01,1.067860e+00,1.400390e+00,1.511328e+00,1.460241e+00,1.202010e+00,9.161160e-01,8.299980e-01,1.037372e+00,1.269316e+00,1.466939e+00,1.458807e+00,1.197923e+00,9.688649e-01,8.215413e-01,9.421303e-01,1.083059e+00,1.319002e+00,1.386777e+00,1.330648e+00,1.147274e+00,9.579133e-01,8.583927e-01,8.883791e-01,1.086487e+00,1.330101e+00,1.438523e+00,1.382756e+00,1.156158e+00,9.657142e-01,9.540619e-01,1.044049e+00,1.102224e+00,1.095882e+00
3.325376e+04,7.638223e-01,1.094519e+00,1.352434e+00,1.737987e+00,1.726755e+00,1.437345e+00,9.225859e-01,7.166360e-01,8.713070e-01,1.217443e+00,1.360597e+00,1.450143e+00,1.323712e+00,1.122499e+00,9.220020e-01,1.002168e+00,1.143880e+00,1.320226e+00,1.390766e+00,1.292599e+00,1.140670e+00,9.468304e-01,9.880078e-01,1.038653e+00,1.231594e+00,1.390687e+00,1.452808e+00,1.321047e+00,1.121394e+00,9.729909e-01,8.872318e-01,1.076393e+00,1.366921e+00,1.520814e+00,1.488915e+00,1.252266e+00,1.027082e+00,9.936243e-01,1.096872e+00,1.165065e+00,1.150513e+00
3.469870e+04,9.596279e-01,1.037965e+00,1.199220e+00,1.563813e+00,1.622066e+00,1.406491e+00,1.022117e+00,8.524470e-01,9.152973e-01,1.161924e+00,1.263314e+00,1.346026e+00,1.266999e+00,1.162259e+00,1.110249e+00,1.178389e+00,1.219096e+00,1.260157e+00,1.265666e+00,1.247215e+00,1.199069e+00,1.142263e+00,1.159898e+00,1.112161e+00,1.122152e+00,1.336434e+00,1.517456e+00,1.468440e+00,1.283166e+00,1.108781e+00,9.085432e-01,1.048774e+00,1.394394e+00,1.588403e+00,1.587124e+00,1.350052e+00,1.089191e+00,1.033383e+00,1.139016e+00,1.216288e+00,1.215022e+00
3.614365e+04,9.184020e-01,9.557842e-01,1.170209e+00,1.649851e+00,1.710437e+00,1.437583e+00,9.371053e-01,7.664704e-01,9.551921e-01,1.269900e+00,1.377956e+00,1.369929e+00,1.160986e+00,9.920293e-01,1.101860e+00,1.281573e+00,1.383514e+00,1.328387e+00,1.193454e+00,1.048275e+00,1.083810e+00,1.253022e+00,1.329893e+00,1.241895e+00,1.016397e+00,1.155055e+00,1.434401e+00,1.497972e+00,1.377918e+00,1.204559e+00,9.166456e-01,9.466862e-01,1.289855e+00,1.527765e+00,1.564637e+00,1.355995e+00,1.074027e+00,9.988364e-01,1.105143e+00,1.190684e+00,1.177362e+00
3.758860e+04,1.220519e+00,6.501206e-01,8.045164e-01,1.644463e+00,1.953550e+00,1.735229e+00,1.108120e+00,6.313490e-01,7.328491e-01,1.258692e+00,1.471861e+00,1.567346e+00,1.314626e+00,9.390458e-01,8.650906e-01,1.152675e+00,1.407807e+00,1.487048e+00,1.287781e+00,8.800672e-01,8.399562e-01,1.197988e+00,1.377317e+00,1.348165e+00,9.785161e-01,9.270506e-01,1.250167e+00,1.415657e+00,1.369754e+00,1.220500e+00,8.934527e-01,8.265024e-01,1.132727e+00,1.386316e+00,1.453973e+00,1.294144e+00,1.007530e+00,9.100605e-01,1.019713e+00,1.102281e+00,1.091209e+00
3.903354e+04,1.759291e+00,1.007368e+00,5.762692e-01,1.297797e+00,1.915257e+00,1.968972e+00,1.503611e+00,8.979208e-01,4.643700e-01,1.020000e+00,1.371798e+00,1.751956e+00,1.625479e+00,1.210818e+00,6.121396e-01,8.856913e-01,1.286888e+00,1.604179e+00,1.513933e+00,9.525456e-01,6.680198e-01,1.092205e+00,1.357821e+00,1.430712e+00,1.060117e+00,7.808990e-01,1.055469e+00,1.308291e+00,1.332788e+00,1.234762e+00,9.192222e-01,7.452993e-01,1.004032e+00,1.273483e+00,1.366933e+00,1.235910e+00,9.684906e-01,8.438934e-01,9.462660e-01,1.031155e+00,1.021201e+00
4.047849e+04,1.985295e+00,1.669659e+00,1.175619e+00,6.969182e-01,1.494373e+00,1.872885e+00,1.792353e+00,1.344808e+00,6.539202e-01,6.404822e-01,1.081713e+00,1.763794e+00,1.889630e+00,1.608442e+00,6.695721e-01,6.130318e-01,1.060244e+00,1.651509e+00,1.767771e+00,1.248995e+00,7.262363e-01,9.634238e-01,1.348530e+00,1.514160e+00,1.239104e+00,7.859038e-01,9.102968e-01,1.236454e+00,1.358427e+00,1.292592e+00,1.000807e+00,7.329661e-01,9.172649e-01,1.213787e+00,1.341670e+00,1.255335e+00,9.802722e-01,8.255420e-01,9.280009e-01,1.019428e+00,1.010484e+00
4.192343e+04,1.675640e+00,2.007802e+00,1.753919e+00,7.107920e-01,8.266129e-01,1.410417e+00,1.811960e+00,1.667995e+00,1.131943e+00,5.139288e-01,6.784287e-01,1.546789e+00,2.000780e+00,1.933997e+00,1.089284e+00,6.448498e-01,7.733142e-01,1.635440e+00,1.992363e+00,1.636565e+00,1.011488e+00,8.261105e-01,1.306010e+00,1.633087e+00,1.491689e+00,9.404390e-01,8.278343e-01,1.210501e+00,1.424229e+00,1.401049e+00,1.143806e+00,8.065138e-01,9.085827e-01,1.210885e+00,1.386300e+00,1.344190e+00,1.050136e+00,8.573170e-01,9.662754e-01,1.068476e+00,1.060289e+00
4.336838e+04,9.070362e-01,1.710896e+00,1.826412e+00,1.429599e+00,8.845658e-01,7.667909e-01,1.419076e+00,1.682280e+00,1.512615e+00,9.967664e-01,6.173486e-01,1.111904e+00,1.809087e+00,2.093422e+00,1.586018e+00,1.098846e+00,6.038721e-01,1.456506e+00,2.131728e+00,2.019730e+00,1.397115e+00,6.872096e-01,1.224218e+00,1.680636e+00,1.767662e+00,1.192409e+00,8.061402e-01,1.174537e+00,1.491135e+00,1.540754e+00,1.312769e+00,9.272051e-01,9.164033e-01,1.250846e+00,1.469420e+00,1.470450e+00,1.159208e+00,9.153357e-01,1.034501e+00,1.140933e+00,1.132761e+00
4.481333e+04,1.050984e+00,9.199416e-01,1.201203e+00,1.737721e+00,1.644330e+00,1.088429e+00,7.977295e-01,1.251243e+00,1.536188e+00,1.462371e+00,1.132968e+00,7.068169e-01,1.303798e+00,1.823165e+00,1.882262e+00,1.572743e+00,8.765976e-01,1.082981e+00,1.980939e+00,2.198465e+00,1.722293e+00,6.052969e-01,1.021638e+00,1.569070e+00,1.924767e+00,1.431595e+00,8.441373e-01,1.074947e+00,1.477332e+00,1.588420e+00,1.440271e+00,1.044739e+00,9.047025e-01,1.223835e+00,1.497172e+00,1.535686e+00,1.234219e+00,9.393702e-01,1.054256e+00,1.193433e+00,1.183009e+00
4.625827e+04,1.730347e+00,1.167938e+00,7.824150e-01,1.376836e+00,1.872623e+00,1.672185e+00,9.389038e-01,6.988997e-01,1.131910e+00,1.517835e+00,1.475287e+00,9.901144e-01,7.809184e-01,1.265227e+00,1.839602e+00,1.787482e+00,1.251305e+00,7.350243e-01,1.570033e+00,2.100864e+00,1.811599e+00,6.751851e-01,7.972705e-01,1.320287e+00,1.878219e+00,1.549724e+00,9.170132e-01,9.320139e-01,1.344489e+00,1.510483e+00,1.478892e+00,1.106721e+00,8.714942e-01,1.133404e+00,1.421025e+00,1.533608e+00,1.229854e+00,9.105954e-01,1.034680e+00,1.160501e+00,1.144995e+00
4.770322e+04,1.737172e+00,1.817565e+00,1.407150e+00,7.740719e-01,1.541004e+00,1.758684e+00,1.418827e+00,8.586274e-01,6.765458e-01,1.258929e+00,1.463557e+00,1.386055e+00,9.174580e-01,8.168171e-01,1.560152e+00,1.735857e+00,1.457997e+00,7.195608e-01,1.146438e+00,1.832694e+00,1.718023e+00,8.194052e-01,7.172680e-01,1.051616e+00,1.727629e+00,1.581519e+00,1.014737e+00,8.182931e-01,1.181638e+00,1.405262e+00,1.452956e+00,1.152123e+00,8.565018e-01,1.046432e+00,1.329952e+00,1.501574e+00,1.226212e+00,8.841836e-01,9.960808e-01,1.130361e+00,1.123298e+00
4.914816e+04,1.254799e+00,1.947390e+00,1.774189e+00,7.840774e-01,1.010064e+00,1.488520e+00,1.607252e+00,1.261190e+00,6.996744e-01,9.209708e-01,1.250624e+00,1.574664e+00,1.296353e+00,8.858742e-01,1.243489e+00,1.555925e+00,1.509670e+00,9.511995e-01,9.300837e-01,1.565988e+00,1.606647e+00,9.798227e-01,8.268395e-01,9.097015e-01,1.616721e+00,1.641782e+00,1.180452e+00,8.087007e-01,1.095018e+00,1.342933e+00,1.482756e+00,1.237675e+00,8.983539e-01,1.010626e+00,1.298568e+00,1.535334e+00,1.285735e+00,8.980439e-01,9.991750e-01,1.155378e+00,1.140784e+00
5.059311e+04,8.960527e-01,1.618755e+00,1.710225e+00,1.184094e+00,9.249095e-01,1.122924e+00,1.509786e+00,1.450959e+00,1.004633e+00,7.790605e-01,1.014052e+00,1.547722e+00,1.536361e+00,1.199454e+00,1.072479e+00,1.369402e+00,1.457600e+00,1.171933e+00,1.038300e+00,1.388401e+00,1.462001e+00,1.122788e+00,1.041413e+00,9.494411e-01,1.498889e+00,1.697076e+00,1.363480e+00,8.944991e-01,1.043480e+00,1.310916e+00,1.543722e+00,1.367474e+00,1.004635e+00,1.035929e+00,1.311699e+00,1.626921e+00,1.406880e+00,9.504894e-01,1.055504e+00,1.218426e+00,1.206530e+00
5.203806e+04,1.037084e+00,1.416477e+00,1.479753e+00,1.292776e+00,1.161397e+00,1.108768e+00,1.332390e+00,1.380377e+00,1.115258e+00,9.176320e-01,9.779434e-01,1.397988e+00,1.513900e+00,1.321288e+00,1.126355e+00,1.319031e+00,1.340578e+00,1.217240e+00,1.249079e+00,1.380764e+00,1.336566e+00,1.157033e+00,1.236363e+00,1.117393e+00,1.380909e+00,1.660325e+00,1.498867e+00,1.039445e+00,1.027256e+00,1.252435e+00,1.556210e+00,1.468659e+00,1.117744e+00,1.065490e+00,1.293891e+00,1.688181e+00,1.506048e+00,9.849074e-01,1.095298e+00,1.284850e+00,1.262809e+00
5.348300e+04,1.006364e+00,1.453570e+00,1.521163e+00,1.256461e+00,1.144255e+00,1.137927e+00,1.369400e+00,1.347054e+00,1.047616e+00,9.250539e-01,1.042596e+00,1.419568e+00,1.410051e+00,1.204866e+00,1.243436e+00,1.441096e+00,1.338933e+00,1.074176e+00,1.320199e+00,1.536492e+00,1.336016e+00,1.067051e+00,1.286897e+00,1.249574e+00,1.255515e+00,1.503583e+00,1.507832e+00,1.138670e+00,1.013524e+00,1.148011e+00,1.477083e+00,1.467237e+00,1.192555e+00,1.069457e+00,1.234614e+00,1.682446e+00,1.542048e+00,9.929212e-01,1.085981e+00,1.272168e+00,1.265594e+00
5.492795e+04,1.074600e+00,1.207135e+00,1.411686e+00,1.496442e+00,1.210352e+00,9.264636e-01,1.401942e+00,1.571999e+00,1.187422e+00,7.836773e-01,9.585613e-01,1.604987e+00,1.603671e+00,1.182473e+00,1.232604e+00,1.603617e+00,1.538086e+00,9.854030e-01,1.228208e+00,1.711926e+00,1.483737e+00,9.396871e-01,1.224433e+00,1.337291e+00,1.260202e+00,1.336080e+00,1.440718e+00,1.205744e+00,1.039765e+00,1.087135e+00,1.362393e+00,1.417979e+00,1.240183e+00,1.087540e+00,1.159496e+00,1.622367e+00,1.558591e+00,9.768834e-01,1.055103e+00,1.263681e+00,1.245223e+00
5.637289e+04,1.518903e+00,1.044558e+00,9.655684e-01,1.694999e+00,1.693774e+00,9.895050e-01,1.177265e+00,1.699033e+00,1.522676e+00,8.605954e-01,7.209945e-01,1.712855e+00,1.957407e+00,1.477871e+00,1.069138e+00,1.620474e+00,1.739005e+00,1.075039e+00,1.058244e+00,1.768791e+00,1.635507e+00,8.678874e-01,1.131281e+00,1.335109e+00,1.357444e+00,1.266906e+00,1.339497e+00,1.242719e+00,1.119805e+00,1.091250e+00,1.258079e+00,1.377495e+00,1.302024e+00,1.136245e+00,1.101103e+00,1.605251e+00,1.580323e+00,9.835189e-01,1.048141e+00,1.258973e+00,1.235018e+00
