frequency,V0_amp,V1_amp,V2_amp,V3_amp,V4_amp,V5_amp,V6_amp,V7_amp,V8_amp,V9_amp,V10_amp,V11_amp,V12_amp,V13_amp,V14_amp,V15_amp,V16_amp,V17_amp,V18_amp,V19_amp,V20_amp,V21_amp,V22_amp,V23_amp,V24_amp,V25_amp,V26_amp,V27_amp,V28_amp,V29_amp,V30_amp,V31_amp,V32_amp,V33_amp,V34_amp,V35_amp,V36_amp,V37_amp,V38_amp,V39_amp,V40_amp
3.325376e+04,1.274371e+00,1.114682e+00,1.070763e+00,1.121321e+00,1.238545e+00,1.361242e+00,1.399071e+00,1.328156e+00,1.154404e+00,1.054940e+00,1.086105e+00,1.182431e+00,1.404413e+00,1.445570e+00,1.350895e+00,1.256118e+00,1.153404e+00,1.140462e+00,1.276249e+00,1.315789e+00,1.332192e+00,1.307418e+00,1.265566e+00,1.251706e+00,1.294777e+00,1.303899e+00,1.272604e+00,1.197567e+00,1.139425e+00,1.128580e+00,1.160640e+00,1.179067e+00,1.206368e+00,1.262563e+00,1.317432e+00,1.393478e+00,1.393730e+00,1.307523e+00,1.250985e+00,1.235868e+00,1.243216e+00
3.469870e+04,1.338768e+00,1.239822e+00,1.134134e+00,1.102293e+00,1.150760e+00,1.285309e+00,1.395524e+00,1.378794e+00,1.226329e+00,1.098570e+00,1.076313e+00,1.139657e+00,1.377547e+00,1.441490e+00,1.385000e+00,1.296417e+00,1.166173e+00,1.139719e+00,1.266975e+00,1.315605e+00,1.344852e+00,1.317210e+00,1.274344e+00,1.261949e+00,1.312859e+00,1.324808e+00,1.275253e+00,1.189883e+00,1.134106e+00,1.153233e+00,1.172991e+00,1.193825e+00,1.223193e+00,1.250500e+00,1.307188e+00,1.392139e+00,1.407103e+00,1.321644e+00,1.256906e+00,1.239636e+00,1.256357e+00
3.614365e+04,1.332406e+00,1.334430e+00,1.250034e+00,1.147079e+00,1.096389e+00,1.204518e+00,1.351932e+00,1.394314e+00,1.280109e+00,1.146201e+00,1.081953e+00,1.094227e+00,1.339554e+00,1.442369e+00,1.405378e+00,1.337968e+00,1.173989e+00,1.127038e+00,1.263176e+00,1.318403e+00,1.362233e+00,1.322381e+00,1.266390e+00,1.253915e+00,1.333083e+00,1.349200e+00,1.274712e+00,1.190005e+00,1.128034e+00,1.142569e+00,1.203894e+00,1.217861e+00,1.229062e+00,1.231546e+00,1.289603e+00,1.386650e+00,1.415175e+00,1.331319e+00,1.259482e+00,1.233650e+00,1.257363e+00
3.758860e+04,1.231321e+00,1.375404e+00,1.362346e+00,1.247915e+00,1.123384e+00,1.101715e+00,1.259578e+00,1.379344e+00,1.353886e+00,1.223908e+00,1.108539e+00,1.047365e+00,1.281108e+00,1.418089e+00,1.466244e+00,1.373512e+00,1.191462e+00,1.079781e+00,1.249900e+00,1.331744e+00,1.399663e+00,1.336374e+00,1.251838e+00,1.220318e+00,1.329742e+00,1.365047e+00,1.298043e+00,1.181821e+00,1.103518e+00,1.144950e+00,1.213321e+00,1.241135e+00,1.240863e+00,1.227802e+00,1.260322e+00,1.374427e+00,1.414759e+00,1.335076e+00,1.263129e+00,1.229370e+00,1.247170e+00
3.903354e+04,1.065594e+00,1.280911e+00,1.385734e+00,1.395145e+00,1.252960e+00,1.073801e+00,1.111937e+00,1.288675e+00,1.356226e+00,1.340290e+00,1.204980e+00,1.060916e+00,1.160159e+00,1.352015e+00,1.505994e+00,1.478796e+00,1.227590e+00,1.015961e+00,1.198831e+00,1.312483e+00,1.441144e+00,1.393753e+00,1.252540e+00,1.159671e+00,1.299620e+00,1.378400e+00,1.333761e+00,1.192999e+00,1.081748e+00,1.115172e+00,1.201582e+00,1.246037e+00,1.256463e+00,1.218582e+00,1.237263e+00,1.353247e+00,1.406865e+00,1.329760e+00,1.266318e+00,1.231432e+00,1.247018e+00
4.047849e+04,1.036800e+00,1.062944e+00,1.238699e+00,1.438785e+00,1.427966e+00,1.209231e+00,1.041399e+00,1.107036e+00,1.265024e+00,1.409098e+00,1.343179e+00,1.186862e+00,1.068512e+00,1.205648e+00,1.495880e+00,1.582733e+00,1.348825e+00,9.911099e-01,1.114824e+00,1.260867e+00,1.469049e+00,1.456446e+00,1.290396e+00,1.107126e+00,1.270322e+00,1.377415e+00,1.354420e+00,1.212378e+00,1.063009e+00,1.079767e+00,1.196502e+00,1.253136e+00,1.266404e+00,1.211757e+00,1.220785e+00,1.332383e+00,1.396137e+00,1.320456e+00,1.263801e+00,1.222939e+00,1.240259e+00
4.192343e+04,1.288796e+00,1.011841e+00,1.012201e+00,1.268258e+00,1.434100e+00,1.435881e+00,1.191776e+00,1.017411e+00,1.071857e+00,1.378101e+00,1.459628e+00,1.363631e+00,1.093153e+00,1.058941e+00,1.402748e+00,1.654481e+00,1.489062e+00,1.020226e+00,1.036417e+00,1.173137e+00,1.495565e+00,1.549694e+00,1.372406e+00,1.095613e+00,1.206567e+00,1.356448e+00,1.393904e+00,1.250439e+00,1.068208e+00,1.060228e+00,1.189459e+00,1.261557e+00,1.284027e+00,1.215614e+00,1.215409e+00,1.320786e+00,1.391701e+00,1.323323e+00,1.263722e+00,1.211456e+00,1.228944e+00
4.336838e+04,1.489165e+00,1.276043e+00,1.053402e+00,1.021035e+00,1.239644e+00,1.496545e+00,1.453318e+00,1.203651e+00,9.442625e-01,1.201529e+00,1.444328e+00,1.497016e+00,1.297192e+00,1.053041e+00,1.244513e+00,1.643684e+00,1.579697e+00,1.140931e+00,1.004758e+00,1.065282e+00,1.475878e+00,1.613361e+00,1.472630e+00,1.128164e+00,1.155082e+00,1.323833e+00,1.414881e+00,1.305764e+00,1.089603e+00,1.034927e+00,1.177614e+00,1.274478e+00,1.309270e+00,1.236222e+00,1.220836e+00,1.321610e+00,1.390688e+00,1.346277e+00,1.280197e+00,1.227622e+00,1.249220e+00
4.481333e+04,1.335584e+00,1.511293e+00,1.371622e+00,1.080912e+00,9.786122e-01,1.322111e+00,1.566833e+00,1.473506e+00,1.060818e+00,9.939500e-01,1.270092e+00,1.469170e+00,1.518040e+00,1.192686e+00,1.070999e+00,1.505704e+00,1.583573e+00,1.278453e+00,1.047425e+00,9.947738e-01,1.379839e+00,1.625378e+00,1.567932e+00,1.194904e+00,1.098157e+00,1.270250e+00,1.411566e+00,1.358324e+00,1.126245e+00,1.026898e+00,1.153596e+00,1.273062e+00,1.326083e+00,1.243573e+00,1.223790e+00,1.318556e+00,1.387357e+00,1.355406e+00,1.284972e+00,1.229135e+00,1.239080e+00
4.625827e+04,1.008361e+00,1.412345e+00,1.525555e+00,1.389380e+00,1.047915e+00,1.032026e+00,1.410595e+00,1.570130e+00,1.311931e+00,9.629774e-01,1.034320e+00,1.289464e+00,1.615114e+00,1.401458e+00,9.890948e-01,1.317281e+00,1.475222e+00,1.363687e+00,1.172716e+00,1.007013e+00,1.252911e+00,1.583748e+00,1.608361e+00,1.271912e+00,1.058209e+00,1.192196e+00,1.379504e+00,1.373675e+00,1.145318e+00,1.018830e+00,1.109824e+00,1.251913e+00,1.326962e+00,1.247974e+00,1.217946e+00,1.302105e+00,1.380111e+00,1.341632e+00,1.279419e+00,1.213078e+00,1.241178e+00
4.770322e+04,9.847133e-01,1.111222e+00,1.391459e+00,1.526510e+00,1.315297e+00,9.631936e-01,1.160495e+00,1.466853e+00,1.414428e+00,1.137996e+00,9.727355e-01,1.067668e+00,1.565998e+00,1.520650e+00,1.091517e+00,1.180505e+00,1.313460e+00,1.400590e+00,1.302664e+00,1.089425e+00,1.134233e+00,1.481267e+00,1.601168e+00,1.334815e+00,1.051694e+00,1.126323e+00,1.325460e+00,1.383403e+00,1.191709e+00,1.012074e+00,1.087789e+00,1.228200e+00,1.332522e+00,1.267140e+00,1.219631e+00,1.290263e+00,1.371369e+00,1.338910e+00,1.266316e+00,1.216485e+00,1.228176e+00
4.914816e+04,1.242947e+00,9.939018e-01,1.150254e+00,1.448992e+00,1.442272e+00,1.154773e+00,1.041489e+00,1.260200e+00,1.355346e+00,1.309617e+00,1.107194e+00,1.012025e+00,1.423701e+00,1.520073e+00,1.234521e+00,1.182922e+00,1.188837e+00,1.375798e+00,1.409203e+00,1.219565e+00,1.073496e+00,1.401070e+00,1.584333e+00,1.428047e+00,1.109504e+00,1.106208e+00,1.286292e+00,1.406441e+00,1.246029e+00,1.052862e+00,1.080143e+00,1.217545e+00,1.350805e+00,1.285083e+00,1.241742e+00,1.300161e+00,1.379213e+00,1.366366e+00,1.299622e+00,1.221575e+00,1.249555e+00
5.059311e+04,1.347494e+00,1.143761e+00,1.104808e+00,1.278666e+00,1.360991e+00,1.302385e+00,1.167202e+00,1.182406e+00,1.237793e+00,1.360015e+00,1.267676e+00,1.118402e+00,1.310604e+00,1.425260e+00,1.340869e+00,1.310164e+00,1.174459e+00,1.305144e+00,1.484282e+00,1.345261e+00,1.084311e+00,1.334666e+00,1.528573e+00,1.468622e+00,1.190991e+00,1.113352e+00,1.258343e+00,1.416507e+00,1.296553e+00,1.100780e+00,1.081926e+00,1.215505e+00,1.372945e+00,1.326953e+00,1.275117e+00,1.321574e+00,1.390394e+00,1.391189e+00,1.329193e+00,1.252679e+00,1.264915e+00
5.203806e+04,1.242873e+00,1.220897e+00,1.228626e+00,1.282153e+00,1.243878e+00,1.248769e+00,1.295365e+00,1.287579e+00,1.171322e+00,1.270147e+00,1.293876e+00,1.240429e+00,1.288370e+00,1.295603e+00,1.353250e+00,1.456713e+00,1.227135e+00,1.210400e+00,1.473271e+00,1.391362e+00,1.140474e+00,1.289950e+00,1.475102e+00,1.489397e+00,1.259500e+00,1.145074e+00,1.207516e+00,1.392738e+00,1.322333e+00,1.134973e+00,1.077251e+00,1.201877e+00,1.372615e+00,1.357051e+00,1.291324e+00,1.326027e+00,1.398107e+00,1.406672e+00,1.343608e+00,1.256766e+00,1.286707e+00
5.348300e+04,1.213518e+00,1.114438e+00,1.242952e+00,1.400924e+00,1.287709e+00,1.126493e+00,1.255341e+00,1.380974e+00,1.220366e+00,1.172356e+00,1.210077e+00,1.252057e+00,1.389591e+00,1.271897e+00,1.273014e+00,1.525830e+00,1.312449e+00,1.135820e+00,1.397589e+00,1.378805e+00,1.194852e+00,1.272226e+00,1.395079e+00,1.444454e+00,1.294748e+00,1.170769e+00,1.178743e+00,1.352545e+00,1.319813e+00,1.148349e+00,1.062133e+00,1.174360e+00,1.353572e+00,1.353156e+00,1.284572e+00,1.312276e+00,1.389027e+00,1.398976e+00,1.344593e+00,1.255610e+00,1.269902e+00
5.492795e+04,1.367846e+00,1.034707e+00,1.114084e+00,1.420646e+00,1.410667e+00,1.140377e+00,1.130845e+00,1.366978e+00,1.302542e+00,1.175142e+00,1.122267e+00,1.176717e+00,1.477695e+00,1.312365e+00,1.182919e+00,1.528992e+00,1.369494e+00,1.112958e+00,1.338780e+00,1.336719e+00,1.223980e+00,1.280770e+00,1.356269e+00,1.388095e+00,1.316689e+00,1.203560e+00,1.145926e+00,1.309005e+00,1.317238e+00,1.162653e+00,1.061689e+00,1.146905e+00,1.333292e+00,1.344542e+00,1.288400e+00,1.316286e+00,1.367052e+00,1.373793e+00,1.332148e+00,1.234112e+00,1.262619e+00
5.637289e+04,1.460929e+00,1.133466e+00,1.021879e+00,1.324578e+00,1.458863e+00,1.240561e+00,1.079553e+00,1.288317e+00,1.338280e+00,1.262145e+00,1.110710e+00,1.101188e+00,1.522089e+00,1.404089e+00,1.144189e+00,1.515067e+00,1.391857e+00,1.128326e+00,1.329406e+00,1.312942e+00,1.226451e+00,1.331929e+00,1.361095e+00,1.341718e+00,1.315515e+00,1.241979e+00,1.153471e+00,1.284705e+00,1.319482e+00,1.186333e+00,1.066057e+00,1.144566e+00,1.329081e+00,1.344439e+00,1.299798e+00,1.329368e+00,1.358054e+00,1.389121e+00,1.349827e+00,1.249442e+00,1.268924e+00
5.781784e+04,1.447914e+00,1.257134e+00,1.052127e+00,1.228382e+00,1.417731e+00,1.333988e+00,1.105047e+00,1.214419e+00,1.313549e+00,1.349319e+00,1.150012e+00,1.062894e+00,1.562856e+00,1.464804e+00,1.135859e+00,1.515705e+00,1.399317e+00,1.147896e+00,1.364936e+00,1.315886e+00,1.231666e+00,1.382025e+00,1.398147e+00,1.324502e+00,1.346366e+00,1.285636e+00,1.165890e+00,1.264097e+00,1.328688e+00,1.211704e+00,1.081946e+00,1.151485e+00,1.338096e+00,1.348076e+00,1.313556e+00,1.347142e+00,1.382137e+00,1.387386e+00,1.358028e+00,1.252038e+00,1.267595e+00
5.926279e+04,1.395671e+00,1.332793e+00,1.122661e+00,1.180293e+00,1.366299e+00,1.391529e+00,1.174210e+00,1.183522e+00,1.289670e+00,1.404138e+00,1.197962e+00,1.048150e+00,1.596280e+00,1.492905e+00,1.133905e+00,1.546781e+00,1.409370e+00,1.147235e+00,1.424336e+00,1.340190e+00,1.216941e+00,1.407286e+00,1.428372e+00,1.298951e+00,1.348775e+00,1.317827e+00,1.173659e+00,1.255919e+00,1.335732e+00,1.233419e+00,1.091345e+00,1.157597e+00,1.352731e+00,1.344281e+00,1.315287e+00,1.363110e+00,1.392870e+00,1.407567e+00,1.384733e+00,1.271483e+00,1.289017e+00
6.070773e+04,1.314243e+00,1.380366e+00,1.198855e+00,1.150318e+00,1.319619e+00,1.423420e+00,1.223118e+00,1.163338e+00,1.277246e+00,1.462740e+00,1.228711e+00,1.020915e+00,1.648668e+00,1.541148e+00,1.119317e+00,1.614533e+00,1.447524e+00,1.135510e+00,1.493268e+00,1.382560e+00,1.172541e+00,1.449697e+00,1.498080e+00,1.296851e+00,1.344167e+00,1.346835e+00,1.200443e+00,1.246564e+00,1.346006e+00,1.248504e+00,1.095595e+00,1.163782e+00,1.370999e+00,1.358292e+00,1.308914e+00,1.394149e+00,1.402413e+00,1.394743e+00,1.398584e+00,1.281665e+00,1.301461e+00
6.215268e+04,1.192991e+00,1.418633e+00,1.321224e+00,1.127581e+00,1.228739e+00,1.496606e+00,1.316141e+00,1.101012e+00,1.249081e+00,1.585950e+00,1.261876e+00,9.561868e-01,1.765461e+00,1.646344e+00,1.072791e+00,1.732917e+00,1.524377e+00,1.094981e+00,1.554985e+00,1.469509e+00,1.135947e+00,1.451358e+00,1.541784e+00,1.276654e+00,1.338556e+00,1.389669e+00,1.215773e+00,1.233009e+00,1.353545e+00,1.276210e+00,1.087068e+00,1.167794e+00,1.381511e+00,1.365711e+00,1.312331e+00,1.396869e+00,1.423702e+00,1.409019e+00,1.397756e+00,1.278910e+00,1.304721e+00
6.359762e+04,1.033289e+00,1.385502e+00,1.500061e+00,1.231297e+00,1.014018e+00,1.530038e+00,1.524000e+00,1.050215e+00,1.157344e+00,1.777980e+00,1.428859e+00,8.504680e-01,1.936057e+00,1.836918e+00,9.455241e-01,1.863247e+00,1.657199e+00,9.877622e-01,1.623616e+00,1.566513e+00,1.056443e+00,1.416383e+00,1.604979e+00,1.276406e+00,1.295447e+00,1.402074e+00,1.230109e+00,1.182388e+00,1.334908e+00,1.278364e+00,1.063174e+00,1.142465e+00,1.362302e+00,1.342217e+00,1.275132e+00,1.402224e+00,1.412899e+00,1.384004e+00,1.395169e+00,1.259698e+00,1.286745e+00
6.504257e+04,1.257003e+00,9.888423e-01,1.568228e+00,1.623742e+00,9.003453e-01,1.347200e+00,1.824779e+00,1.238945e+00,8.633459e-01,1.975956e+00,1.709651e+00,8.377490e-01,2.004390e+00,2.074277e+00,7.370047e-01,1.847383e+00,1.758059e+00,8.131716e-01,1.543690e+00,1.573736e+00,9.482527e-01,1.268038e+00,1.550457e+00,1.226321e+00,1.150233e+00,1.314393e+00,1.181560e+00,1.070263e+00,1.224049e+00,1.218411e+00,9.911877e-01,1.029159e+00,1.290550e+00,1.262746e+00,1.178809e+00,1.301673e+00,1.320712e+00,1.272488e+00,1.302280e+00,1.173026e+00,1.195119e+00
6.648752e+04,1.855206e+00,5.111383e-01,1.232542e+00,1.964575e+00,1.337815e+00,8.258494e-01,1.928063e+00,1.676989e+00,4.673868e-01,1.948327e+00,1.951088e+00,1.035266e+00,1.813014e+00,2.139498e+00,5.742489e-01,1.645119e+00,1.724043e+00,6.228304e-01,1.288242e+00,1.413645e+00,8.326648e-01,1.008513e+00,1.347911e+00,1.108922e+00,9.320786e-01,1.116073e+00,1.054902e+00,8.932891e-01,1.014622e+00,1.068060e+00,8.483432e-01,8.601387e-01,1.095016e+00,1.091809e+00,9.922844e-01,1.112030e+00,1.151514e+00,1.070110e+00,1.115172e+00,1.006715e+00,1.016757e+00
6.793246e+04,2.189868e+00,9.944003e-01,6.434961e-01,2.016594e+00,1.868152e+00,3.428062e-01,1.788783e+00,2.011640e+00,5.511315e-01,1.698689e+00,2.032321e+00,1.285627e+00,1.504233e+00,2.022567e+00,5.903032e-01,1.322498e+00,1.573955e+00,5.442042e-01,1.013263e+00,1.214087e+00,7.695187e-01,7.653569e-01,1.103399e+00,1.015487e+00,7.280962e-01,9.133359e-01,9.295033e-01,7.457324e-01,8.289735e-01,9.140314e-01,7.225365e-01,6.969478e-01,9.201820e-01,9.361337e-01,8.324648e-01,9.270910e-01,9.802600e-01,8.986504e-01,9.328996e-01,8.471244e-01,8.504651e-01
6.937741e+04,2.157332e+00,1.673968e+00,2.693062e-01,1.831428e+00,2.209926e+00,6.708566e-01,1.507436e+00,2.194547e+00,9.202250e-01,1.409725e+00,2.015251e+00,1.480858e+00,1.198791e+00,1.892865e+00,7.089978e-01,1.065923e+00,1.430632e+00,5.762319e-01,8.033079e-01,1.049004e+00,7.807813e-01,6.291425e-01,9.431263e-01,9.834541e-01,6.369018e-01,7.753215e-01,8.726782e-01,6.988296e-01,7.106212e-01,8.408335e-01,6.764176e-01,6.159184e-01,8.268627e-01,8.690382e-01,7.554289e-01,8.308624e-01,9.010297e-01,8.045318e-01,8.421392e-01,7.671978e-01,7.683610e-01
7.082235e+04,1.865936e+00,2.154603e+00,8.053515e-01,1.498043e+00,2.351508e+00,1.192911e+00,1.179956e+00,2.256108e+00,1.250440e+00,1.125666e+00,1.965117e+00,1.610405e+00,9.506086e-01,1.774027e+00,8.366506e-01,9.005992e-01,1.330771e+00,6.622788e-01,7.007283e-01,9.371803e-01,8.516562e-01,6.286435e-01,8.532191e-01,1.010162e+00,6.516734e-01,7.079961e-01,8.813599e-01,7.475763e-01,6.678912e-01,8.423428e-01,7.062812e-01,5.976439e-01,8.110570e-01,8.943598e-01,7.631517e-01,8.240039e-01,9.175740e-01,7.956753e-01,8.483970e-01,7.641773e-01,7.698472e-01
7.226730e+04,1.388723e+00,2.400915e+00,1.335308e+00,1.087215e+00,2.344862e+00,1.605582e+00,8.627705e-01,2.257330e+00,1.501023e+00,8.943943e-01,1.898823e+00,1.683937e+00,8.112151e-01,1.679374e+00,9.233236e-01,8.299926e-01,1.259816e+00,7.441217e-01,7.248991e-01,8.870740e-01,9.302095e-01,7.436317e-01,8.215003e-01,1.078832e+00,7.499267e-01,7.077698e-01,9.337520e-01,8.596373e-01,6.752781e-01,8.844345e-01,7.935976e-01,6.364987e-01,8.418092e-01,9.914487e-01,8.375962e-01,8.792571e-01,9.965599e-01,8.341625e-01,9.083952e-01,8.229999e-01,8.215121e-01
7.371225e+04,8.560254e-01,2.520372e+00,1.722651e+00,7.051354e-01,2.284728e+00,1.896675e+00,6.300216e-01,2.249193e+00,1.649381e+00,7.620436e-01,1.866721e+00,1.717480e+00,7.689248e-01,1.648469e+00,8.998757e-01,8.713001e-01,1.235315e+00,7.091859e-01,8.187530e-01,8.802235e-01,9.006015e-01,8.514078e-01,8.074495e-01,1.030341e+00,8.527270e-01,6.947471e-01,9.048318e-01,9.478762e-01,6.664566e-01,8.628766e-01,8.653568e-01,6.615121e-01,8.152009e-01,1.036235e+00,8.842831e-01,8.741955e-01,1.050419e+00,8.517186e-01,9.322030e-01,8.419500e-01,8.399930e-01
7.515719e+04,2.767098e-01,2.541313e+00,2.105183e+00,2.863414e-01,2.160626e+00,2.222594e+00,3.391331e-01,2.232055e+00,1.841138e+00,5.814404e-01,1.849213e+00,1.810247e+00,6.654254e-01,1.638240e+00,8.630056e-01,8.494044e-01,1.221353e+00,5.600672e-01,8.018974e-01,8.749084e-01,7.008445e-01,8.058762e-01,7.679995e-01,8.146985e-01,8.251150e-01,6.560138e-01,7.335368e-01,8.889095e-01,6.054408e-01,7.124405e-01,8.037595e-01,6.156900e-01,6.900376e-01,9.588926e-01,8.158407e-01,7.652561e-01,9.552145e-01,7.503244e-01,8.286705e-01,7.469547e-01,7.451772e-01
7.660214e+04,5.925102e-01,2.319993e+00,2.362367e+00,3.853490e-01,1.857058e+00,2.483972e+00,1.976706e-01,2.095363e+00,2.026951e+00,3.195659e-01,1.752693e+00,1.882632e+00,4.671980e-01,1.569268e+00,9.519896e-01,7.117955e-01,1.211746e+00,4.873108e-01,7.058630e-01,8.499757e-01,5.408019e-01,6.674619e-01,7.514913e-01,6.202474e-01,7.352096e-01,6.279590e-01,5.567932e-01,7.692855e-01,5.584865e-01,5.621035e-01,7.104255e-01,5.632837e-01,5.479837e-01,8.357326e-01,7.295252e-01,6.306958e-01,8.292680e-01,6.265357e-01,6.977172e-01,6.392831e-01,6.320685e-01
7.804708e+04,1.266413e+00,1.848548e+00,2.394560e+00,8.907795e-01,1.402298e+00,2.580347e+00,5.236558e-01,1.836887e+00,2.114606e+00,1.685133e-01,1.579455e+00,1.906522e+00,2.728137e-01,1.454593e+00,1.087124e+00,5.618204e-01,1.199837e+00,5.658262e-01,5.951473e-01,8.442016e-01,5.432480e-01,5.526234e-01,7.791885e-01,5.829240e-01,6.688832e-01,6.605548e-01,4.722119e-01,7.045588e-01,5.794051e-01,4.721020e-01,6.772883e-01,5.724806e-01,4.775563e-01,7.952146e-01,7.163940e-01,5.703961e-01,7.898330e-01,5.786874e-01,6.476018e-01,5.956047e-01,5.846722e-01
7.949203e+04,1.779199e+00,1.226800e+00,2.201056e+00,1.334559e+00,8.841175e-01,2.510528e+00,8.587249e-01,1.490149e+00,2.121384e+00,3.894369e-01,1.362465e+00,1.884685e+00,2.861334e-01,1.326081e+00,1.268554e+00,4.456526e-01,1.216682e+00,7.617181e-01,5.182973e-01,8.677795e-01,7.407606e-01,4.948824e-01,8.898283e-01,7.401663e-01,6.734348e-01,7.955194e-01,5.261561e-01,7.303997e-01,7.060315e-01,4.866088e-01,7.369895e-01,6.819646e-01,4.938772e-01,8.825734e-01,8.351598e-01,6.035277e-01,8.857139e-01,6.313462e-01,7.113050e-01,6.548227e-01,6.464027e-01
8.093698e+04,2.004139e+00,6.627266e-01,1.849456e+00,1.607523e+00,4.716000e-01,2.286243e+00,1.125002e+00,1.178757e+00,2.021214e+00,6.585580e-01,1.175854e+00,1.804030e+00,5.553818e-01,1.214189e+00,1.465403e+00,5.063857e-01,1.237516e+00,1.069692e+00,5.629713e-01,9.222754e-01,1.158925e+00,5.891561e-01,1.081674e+00,1.183452e+00,7.515543e-01,1.088094e+00,7.795367e-01,8.442032e-01,1.017881e+00,6.309616e-01,9.430580e-01,9.622089e-01,6.352714e-01,1.164612e+00,1.148170e+00,7.569944e-01,1.178294e+00,8.135990e-01,9.384224e-01,8.635982e-01,8.458803e-01
8.238192e+04,2.034180e+00,5.269051e-01,1.626365e+00,1.644214e+00,4.744763e-01,2.171972e+00,1.146925e+00,1.149255e+00,1.910395e+00,6.720656e-01,1.192918e+00,1.693624e+00,6.770593e-01,1.212727e+00,1.247892e+00,7.746829e-01,1.093237e+00,1.121916e+00,7.964047e-01,8.030242e-01,1.454327e+00,8.126707e-01,1.051634e+00,1.569724e+00,7.038521e-01,1.228859e+00,1.053946e+00,8.379047e-01,1.246088e+00,8.022551e-01,1.038687e+00,1.175326e+00,7.453231e-01,1.334986e+00,1.378766e+00,8.315573e-01,1.373276e+00,9.377926e-01,1.064922e+00,9.883562e-01,9.761074e-01
8.382687e+04,2.243413e+00,3.508577e-01,1.461364e+00,1.955998e+00,3.258349e-01,2.260994e+00,1.362335e+00,1.036823e+00,2.077996e+00,6.716600e-01,1.238076e+00,1.849464e+00,4.085250e-01,1.328979e+00,1.037829e+00,7.598557e-01,1.099736e+00,6.630496e-01,8.883480e-01,6.744136e-01,1.130732e+00,8.837358e-01,6.444088e-01,1.383201e+00,5.297405e-01,9.046417e-01,1.006854e+00,5.750501e-01,1.035547e+00,7.550985e-01,7.729960e-01,1.003316e+00,6.568793e-01,1.065578e+00,1.170615e+00,6.464500e-01,1.123294e+00,7.522740e-01,8.590421e-01,8.035594e-01,7.862369e-01
8.527181e+04,2.270640e+00,1.036676e+00,9.738633e-01,2.299263e+00,8.555464e-01,2.173335e+00,1.802263e+00,6.864518e-01,2.284301e+00,1.083493e+00,1.147704e+00,2.121816e+00,4.921398e-01,1.460981e+00,1.475448e+00,6.542990e-01,1.444248e+00,4.725282e-01,9.726478e-01,8.891481e-01,8.673687e-01,9.875320e-01,4.930252e-01,1.239667e+00,5.825423e-01,6.935265e-01,1.029692e+00,5.071930e-01,9.387289e-01,8.114276e-01,6.412541e-01,9.498731e-01,6.762886e-01,9.554749e-01,1.118147e+00,5.669333e-01,1.046074e+00,6.873564e-01,7.907557e-01,7.464172e-01,7.161743e-01
8.671676e+04,1.823298e+00,1.939222e+00,2.933619e-01,2.460039e+00,1.643627e+00,1.800430e+00,2.284507e+00,2.921151e-01,2.412160e+00,1.727157e+00,9.423709e-01,2.472053e+00,1.086665e+00,1.614125e+00,2.365819e+00,5.413668e-01,2.082282e+00,8.329385e-01,1.188208e+00,1.399602e+00,7.461337e-01,1.276405e+00,7.667708e-01,1.345935e+00,9.167220e-01,6.420657e-01,1.321239e+00,7.126654e-01,1.082418e+00,1.136080e+00,6.611371e-01,1.156416e+00,9.195266e-01,1.111608e+00,1.388916e+00,6.588544e-01,1.279184e+00,8.258098e-01,9.529589e-01,9.056516e-01,8.720989e-01
8.816171e+04,7.229410e-01,2.384164e+00,1.194456e+00,1.800354e+00,2.175980e+00,8.565607e-01,2.266740e+00,1.045269e+00,1.905880e+00,2.313767e+00,5.189963e-01,2.353068e+00,2.014724e+00,1.484412e+00,3.552872e+00,4.450753e-01,2.821932e+00,1.722653e+00,1.405279e+00,2.174813e+00,8.061707e-01,1.668111e+00,1.493478e+00,1.466563e+00,1.595617e+00,7.367991e-01,1.829532e+00,1.275572e+00,1.370627e+00,1.760362e+00,7.816374e-01,1.584040e+00,1.448851e+00,1.472916e+00,1.979062e+00,9.030769e-01,1.795661e+00,1.148851e+00,1.322096e+00,1.265343e+00,1.214432e+00
8.960665e+04,1.593271e+00,1.206638e+00,1.458155e+00,1.155930e+00,1.251800e+00,1.566531e+00,1.050233e+00,1.548023e+00,1.051396e+00,1.694175e+00,1.033950e+00,1.151739e+00,2.167097e+00,7.855478e-01,3.263480e+00,8.272122e-01,2.411307e+00,2.220963e+00,1.021928e+00,2.174904e+00,1.244099e+00,1.450752e+00,2.013338e+00,1.111341e+00,2.000251e+00,9.648837e-01,1.887546e+00,1.740684e+00,1.282545e+00,2.108806e+00,7.290841e-01,1.692366e+00,1.747799e+00,1.523956e+00,2.178086e+00,9.677175e-01,1.982876e+00,1.243568e+00,1.423436e+00,1.387799e+00,1.322482e+00
